pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-08-05,89.0,-2.34,5.88,"Mize, Casey",663457,663554,,foul,,,,,8,,R,L,R,AZ,SD,S,,,0,0,2026,-0.99,0.58,0.2549657742266031,1.733163720842891,682988.0,,814439.0,1,4,Bot,,,,,,,8.488087306014215,-129.37812575878232,-5.200635342221153,-12.844690413715488,25.225018248526514,-24.787895098189303,3.259498032,1.644980315,13.0,88.8,-8.0,90.1,1494,6.9,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.63,,,,,,,,33,1,Split-Finger,2,0,2,0,0,2,2,0,Standard,Standard,222,-0.007,-0.049,75.9,7.4,,,0.049,88.8,2,2,0.832,0.832,29,28,29,29,3,2,11,1,5,1,2.29,0.99,-0.99,46.5,16.077376258054496,-13.055999567848632,37.14340949765642,33.336018145855505,43.535391322387994
SL,2026-08-05,89.4,-2.46,5.81,"Mize, Casey",814439,663554,single,hit_into_play,,,,,8,Ryan Waldschmidt singles on a ground ball to left fielder Luis Rengifo. Tyler Locklear to 3rd.,R,R,R,AZ,SD,X,7.0,ground_ball,3,1,2026,0.29,0.42,0.0440737376973521,1.9825201649814503,,682988.0,,1,4,Bot,85.59,104.46,,,,,5.508468690972886,-130.06767929857514,-4.10482512424512,2.0912064234530527,28.3023832249306,-26.68305041814408,3.201574803,1.615748032,22.0,104.4,-5.0,90.1,2192,6.8,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.7,0.41,0.388,0.9,1.0,1.0,0.0,2.0,32,5,Slider,2,0,2,0,0,2,2,0,Standard,Standard,184,0.028,0.452,71.0,6.7,,0.463,-0.452,104.4,2,2,0.804,0.804,29,23,29,24,2,1,11,1,5,1,2.44,-0.29,-0.29,43.0,5.401939934835617,-3.306331133829178,37.90045921965462,34.06806514420309,26.936660630074993
SL,2026-08-05,89.2,-2.53,5.78,"Mize, Casey",814439,663554,,ball,,,,,14,,R,R,R,AZ,SD,B,,,2,1,2026,0.36,0.37,1.1175883344195927,1.397632554010543,,682988.0,,1,4,Bot,,,,,,,8.144544445771515,-129.57521576791163,-5.324878942127054,2.369781601636499,27.2532708856309,-27.074958670422205,3.201574803,1.615748032,,,,90.0,2241,6.9,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.6,,,,,,,,32,4,Slider,2,0,2,0,0,2,2,0,Standard,Standard,167,0.003,0.074,,,,,-0.074,,2,2,0.801,0.801,29,23,29,24,2,1,11,1,5,1,2.51,-0.36,-0.36,42.2,,,,,
FS,2026-08-05,89.2,-2.32,5.84,"Mize, Casey",814439,663554,,blocked_ball,,,,,14,,R,R,R,AZ,SD,B,,,1,1,2026,-0.78,0.77,0.8126195298014868,-0.9569774592544348,,682988.0,,1,4,Bot,,,,,,,9.340265295440624,-129.14454694905814,-12.034710406596044,-10.71314551172548,27.998932110471653,-21.07128029507745,3.201574803,1.615748032,,,,89.7,1406,7.0,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.54,,,,,,,,32,3,Split-Finger,2,0,2,0,0,2,2,0,Standard,Standard,227,0.002,0.036,,,,,-0.036,,2,2,0.799,0.799,29,23,29,24,2,1,11,1,5,1,2.14,0.78,0.78,44.2,,,,,
SL,2026-08-05,89.4,-2.37,5.81,"Mize, Casey",814439,663554,,swinging_strike,,,,,9,,R,R,R,AZ,SD,S,,,1,0,2026,0.46,0.51,0.6197648787412825,1.8743256777656625,,682988.0,,1,4,Bot,,,,,,,6.366016992987421,-129.99782924100788,-4.602581088689661,3.8949982558856786,26.850463498995115,-25.61372587478582,3.201574803,1.615748032,,,,90.5,2159,6.9,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.56,,,,,,,,32,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,187,-0.002,-0.052,77.7,7.5,5.753330676,,0.052,,2,2,0.801,0.801,29,23,29,24,2,1,11,1,5,1,2.34,-0.46,-0.46,42.7,19.602720819092397,-21.516244921405463,34.61073348458761,39.93105317000993,40.593115437467134
SV,2026-08-05,82.5,-2.6,5.73,"Mize, Casey",814439,663554,,blocked_ball,,,,,14,,R,R,R,AZ,SD,B,,,0,0,2026,0.93,-0.73,1.2339069251271049,-0.3376682405449323,,682988.0,,1,4,Bot,,,,,,,6.840124715355868,-119.9368310579958,-5.532277300130502,7.54691564269646,24.664742079510372,-38.2799903302851,3.201574803,1.615748032,,,,83.2,2637,6.9,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.56,,,,,,,,32,1,Slurve,2,0,2,0,0,2,2,0,Standard,Standard,37,0.001,0.04,,,,,-0.04,,2,2,0.8,0.8,29,23,29,24,2,1,11,1,5,1,4.11,-0.93,-0.93,40.5,,,,,
SI,2026-08-05,93.3,-2.25,5.95,"Mize, Casey",682988,663554,double,hit_into_play,,,,,1,Tyler Locklear hits a ground-rule double (2) on a line drive down the left-field line.,R,R,R,AZ,SD,X,,line_drive,0,1,2026,-1.13,1.07,-0.6376380410895257,3.077973569630573,,,,1,4,Bot,15.45,93.97,,,,,6.6826814403403665,-135.69544096776542,-3.8433893697566006,-15.48669190047822,29.800089837534625,-18.307396255594995,3.283193898,1.656938976,315.0,104.5,20.0,94.0,2208,6.7,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.76,0.594,0.793,1.25,1.0,1.0,1.0,6.0,31,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,215,0.032,0.693,75.1,7.1,,1.295,-0.693,104.5,2,2,0.768,0.768,29,25,29,26,2,1,11,3,5,4,1.55,1.13,1.13,47.0,16.173491270285144,-9.46776060151628,28.62457890565942,34.63758329259679,33.98471227794751
SL,2026-08-05,89.2,-2.54,5.76,"Mize, Casey",682988,663554,,foul,,,,,8,,R,R,R,AZ,SD,S,,,0,0,2026,-0.02,0.31,0.1120412473846305,2.0853858146617563,,,,1,4,Bot,,,,,,,6.563778629834021,-129.84803360721097,-3.495022244631899,-1.6061117338021524,26.25493996830484,-28.165724085483387,3.283193898,1.656938976,2.0,79.3,-43.0,90.2,2220,6.8,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.7,,,,,,,,31,1,Slider,2,0,2,0,0,2,2,0,Standard,Standard,183,-0.002,-0.041,74.0,7.7,,,0.041,88.0,2,2,0.77,0.77,29,25,29,26,2,1,11,3,5,4,2.55,0.02,0.02,41.1,19.004032521343863,-4.186128530113995,33.23675623165593,43.15146894926485,33.19787021847156
SL,2026-08-05,87.6,-2.61,5.75,"Mize, Casey",543510,663554,field_out,hit_into_play,,,,,9,James McCann flies out to center fielder Jackson Merrill.,R,R,R,AZ,SD,X,8.0,fly_ball,1,1,2026,0.48,0.47,0.6620370115383027,1.7694991145105594,,,,0,4,Bot,153.96,100.15,,,,,6.8279952169557205,-127.3772522171108,-4.238756321500415,3.80926536632309,26.550897443144716,-26.40364991586108,3.280561024,1.655610236,256.0,77.0,44.0,88.2,2229,6.7,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.78,0.074,0.067,0.0,1.0,0.0,0.0,3.0,30,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,172,-0.015,-0.247,72.5,7.3,,0.084,0.247,88.0,2,2,0.785,0.785,29,36,29,36,2,1,11,1,5,3,2.51,-0.48,-0.48,40.5,11.471342142784422,-0.7633218879676151,37.87192770210261,41.42574860403344,42.57042428197889
SL,2026-08-05,88.1,-2.43,5.81,"Mize, Casey",543510,663554,,ball,,,,,14,,R,R,R,AZ,SD,B,,,0,1,2026,0.27,0.39,1.1590629886323691,0.5940177735868164,,,,0,4,Bot,,,,,,,8.111172048837025,-128.03912482491776,-7.174720332127976,1.326890018757464,25.553451459393877,-26.62201717422232,3.280561024,1.655610236,,,,89.0,2236,6.8,825052,669134,664034,665487,592518,593428,650859,701538,687749,53.67,,,,,,,,30,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,178,0.001,0.029,,,,,-0.029,,2,2,0.784,0.784,29,36,29,36,2,1,11,1,5,3,2.55,-0.27,-0.27,45.6,,,,,
