pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-07-17,88.5,1.97,5.67,"Hart, Kyle",686555,606996,,blocked_ball,,,,,13,,R,R,L,KC,SD,B,,,0,1,2026,0.7,0.04,-0.066909002402046,-0.0253748813824299,521692.0,686681.0,679845.0,0,10,Bot,,,,,,,-6.4027558705171685,-128.7820627251684,-7.727614352010894,9.025780843346546,23.083150656293277,-30.495506596549298,3.012885499,1.520521654,,,,89.2,920.0,6.4,824090,666023,664034,630105,592518,593428,687749,701538,665487,54.11,,,,,,,,85,2,Split-Finger,4,6,4,6,6,4,4,6,Standard,Standard,80.0,0.017,0.009,,,,,-0.009,,-2,-2,0.48,0.48,33,28,34,29,1,4,5,5.0,3.0,1.0,2.84,0.7,-0.7,37.4,,,,,
SI,2026-07-17,95.9,1.98,5.62,"Hart, Kyle",686555,606996,field_out,hit_into_play,,,,,14,"Isaac Collins grounds out, second baseman Jake Cronenworth to first baseman Ty France. Salvador Perez scores. Michael Massey to 3rd. Nick Loftin to 2nd.",R,R,L,KC,SD,X,4.0,ground_ball,1,1,2026,1.47,0.7,1.000652681281661,1.6905710270278105,521692.0,686681.0,679845.0,0,10,Bot,155.4,158.54,,,,,-5.940966174859131,-139.43802843604303,-6.1643792589695385,20.50987241013054,30.234132772985948,-21.87535641222498,3.012885499,1.520521654,5.0,87.1,-20.0,96.1,2241.0,6.4,824090,666023,664034,630105,592518,593428,687749,701538,665487,54.12,0.073,0.072,0.0,1.0,0.0,0.0,2.0,85,3,Sinker,4,6,4,6,6,5,5,6,Infield shade,Standard,142.0,0.051,-0.228,78.6,7.0,,0.08,0.228,88.0,-2,-2,0.497,0.497,33,28,34,29,1,4,5,5.0,3.0,1.0,1.78,1.47,-1.47,43.5,-2.6053382858598195,6.556691497372951,30.853411830655062,48.82176527857586,28.036984150578384
SI,2026-07-17,95.2,2.1,5.56,"Hart, Kyle",695600,606996,,called_strike,,,,,5,,R,L,L,KC,SD,S,,,0,0,2026,1.39,0.72,0.0055415770184437,2.135432903700087,686681.0,679845.0,,1,10,Bot,,,,,,,-8.618434415367155,-138.41986134060264,-4.805545006057284,19.78835475494165,28.885785417110533,-22.06418453954647,3.191043307,1.610433071,,,,95.7,2052.0,6.5,824090,666023,664034,630105,592518,593428,687749,701538,665487,54.04,,,,,,,,86,1,Sinker,5,6,5,6,6,5,5,6,Strategic,Standard,134.0,-0.046,-0.058,,,,,0.058,,-1,-1,0.548,0.548,33,22,34,23,1,5,5,5.0,3.0,1.0,1.79,1.39,1.39,38.6,,,,,
SI,2026-07-17,94.0,2.08,5.64,"Hart, Kyle",695600,606996,single,hit_into_play,,,,,6,Carter Jensen singles on a ground ball to left fielder Jase Bowen. Michael Massey scores. Nick Loftin scores.,R,L,L,KC,SD,X,7.0,ground_ball,0,1,2026,1.44,0.58,0.3907189847516001,2.342896957878554,686681.0,679845.0,,1,10,Bot,88.5,113.94,,,,,-7.57469034306172,-136.6991437891655,-3.956888569911092,19.76705250036493,28.76049475854064,-24.178842291837302,3.191043307,1.610433071,82.0,57.2,10.0,94.1,2078.0,6.3,824090,666023,664034,630105,592518,593428,687749,701538,665487,54.2,0.127,0.114,0.9,1.0,1.0,0.0,1.0,86,2,Sinker,5,6,5,6,6,7,7,6,Strategic,Standard,137.0,0.498,0.564,68.1,6.5,,0.162,-0.564,88.0,-1,-1,0.502,0.502,33,22,34,23,1,5,5,5.0,3.0,1.0,1.99,1.44,1.44,39.4,-5.85260385585624,13.828025760330846,31.638789544551056,27.89577160352637,23.107117994802827
SL,2026-07-20,85.7,1.76,5.86,"Hart, Kyle",642201,606996,,called_strike,,,,,9,,R,R,L,ATL,SD,S,,,0,0,2026,-0.28,0.38,0.6726809423591245,2.0340339255932087,,,,0,8,Bot,,,,,,,-1.953357771350802,-124.93825450226696,-3.393371696879558,-2.6291677273435448,22.527384656862672,-27.7506702045418,3.315666011,1.673326772,,,,85.5,2537.0,5.8,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.66,,,,,,,,57,1,Slider,3,2,3,2,2,3,3,2,Standard,Standard,214.0,-0.002,-0.041,,,,,0.041,,1,1,0.867,0.867,33,32,34,32,1,2,3,1.0,3.0,2.0,2.69,-0.28,0.28,41.4,,,,,
FF,2026-07-20,93.4,1.48,5.83,"Hart, Kyle",642201,606996,,ball,,,,,11,,R,R,L,ATL,SD,B,,,0,1,2026,0.62,1.37,-1.7263552769106063,2.5633878076496197,,,,0,8,Bot,,,,,,,-9.518989525104145,-135.71396801623695,-5.494099025399472,9.767952943191512,29.500792656315305,-14.183970456211448,3.315666011,1.673326772,,,,93.2,2398.0,6.3,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.24,,,,,,,,57,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,139.0,0.001,0.029,,,,,-0.029,,1,1,0.865,0.865,33,32,34,32,1,2,3,1.0,3.0,2.0,1.25,0.62,-0.62,39.9,,,,,
FS,2026-07-20,84.6,1.75,5.71,"Hart, Kyle",642201,606996,,swinging_strike,,,,,14,,R,R,L,ATL,SD,S,,,1,1,2026,0.78,-0.42,0.3358724762353029,0.4319801178942204,,,,0,8,Bot,,,,,,,-4.8387938055833475,-123.08294450118962,-4.806937009995885,8.936474662170188,25.922835338522777,-35.57645300654928,3.315666011,1.673326772,,,,84.2,1009.0,6.2,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.31,,,,,,,,57,3,Split-Finger,3,2,3,2,2,3,3,2,Standard,Standard,91.0,-0.003,-0.06,68.4,8.7,5.569126788,,0.06,,1,1,0.866,0.866,33,32,34,32,1,2,3,1.0,3.0,2.0,3.62,0.78,-0.78,36.7,23.713151094957706,-20.898962759264517,40.88227368984669,40.41702801784233,47.04609888683429
FF,2026-07-20,93.9,1.51,5.72,"Hart, Kyle",642201,606996,,ball,,,,,11,,R,R,L,ATL,SD,B,,,1,2,2026,0.65,1.24,-1.0522089663469028,3.619388464581187,,,,0,8,Bot,,,,,,,-8.015210910316382,-136.6414423736034,-2.337016169014663,9.882055298727025,28.94009602527098,-16.348234429394235,3.315666011,1.673326772,,,,94.0,2086.0,6.2,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.25,,,,,,,,57,4,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,131.0,0.002,0.046,,,,,-0.046,,1,1,0.863,0.863,33,32,34,32,1,2,3,1.0,3.0,2.0,1.34,0.65,-0.65,39.5,,,,,
FS,2026-07-20,85.0,1.65,5.73,"Hart, Kyle",642201,606996,,ball,,,,,13,,R,R,L,ATL,SD,B,,,2,2,2026,0.75,0.38,-0.9023761706222746,0.9029739854101986,,,,0,8,Bot,,,,,,,-7.396366173840351,-123.54643699542954,-5.4699182249528455,9.150582500557489,24.887821826361535,-27.355899927023444,3.315666011,1.673326772,,,,84.8,874.0,6.2,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.28,,,,,,,,57,5,Split-Finger,3,2,3,2,2,3,3,2,Standard,Standard,93.0,0.005,0.113,,,,,-0.113,,1,1,0.865,0.865,33,32,34,32,1,2,3,1.0,3.0,2.0,2.78,0.75,-0.75,38.5,,,,,
SL,2026-07-20,87.3,1.55,5.78,"Hart, Kyle",642201,606996,,foul,,,,,13,,R,R,L,ATL,SD,S,,,3,2,2026,-0.15,0.36,-0.3589392961467237,1.3695232936945572,,,,0,8,Bot,,,,,,,-4.211667017180671,-127.11455995208344,-5.00581938819724,-0.8336845356896234,24.002074108297588,-27.534062460156985,3.315666011,1.673326772,5.0,75.6,-18.0,87.3,2442.0,6.0,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.45,,,,,,,,57,6,Slider,3,2,3,2,2,3,3,2,Standard,Standard,173.0,0.0,0.0,73.8,8.4,,,0.0,88.0,1,1,0.87,0.87,33,32,34,32,1,2,3,1.0,3.0,2.0,2.61,-0.15,0.15,41.3,22.1852169998459,-19.93214442234361,38.84492273384457,32.879885560428455,40.66408556036767
ST,2026-07-20,81.3,1.85,5.71,"Hart, Kyle",642201,606996,walk,ball,,,,,14,"Eli White challenged (pitch result), call on the field was overturned: Eli White walks.",R,R,L,ATL,SD,B,,,3,2,2026,-1.55,-0.13,0.5904905971804286,1.2894938407351684,,,,0,8,Bot,,,,,,,0.2466648102069112,-118.421603071349,-2.787873971277431,-14.61658366319655,23.450506162278785,-33.04681362659365,3.315666011,1.673326772,,,,80.8,2807.0,6.0,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.49,,0.698418,0.7,1.0,0.0,0.0,,57,7,Sweeper,3,2,3,2,2,3,3,2,Standard,Standard,302.0,0.016,0.36,,,,,-0.36,,1,1,0.87,0.87,33,32,34,32,1,2,3,1.0,3.0,2.0,3.58,-1.55,1.55,36.9,,,,,
