pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,bucket,is_pa
FF,2026-09-23,97.5,-1.68,5.63,"Morgan, David",605141,688158,,ball,,,,,12.0,,R,R,R,LAD,SD,B,,,1,0,2026,-0.37,1.12,0.5331452531874574,3.643449958947774,,663656.0,681624.0,2,4,Bot,,,,,,,6.697262454924025,-142.0202446572223,-2.338532366241448,-6.482673308065944,28.964336179880217,-16.631125986951808,3.096259843,1.562598425,,,,97.2,2360.0,5.8,823894,806956,664034,630105,592518,593428,687957,701538,665487,54.68,,,,,,,,36,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,215.0,0.008,0.033,,,,,-0.033,,-1,-1,0.425,0.425,26,33,27,34,1,2,,,,,1.25,0.37,0.37,,,,,,,Four-seam,False
FF,2026-09-23,98.5,-1.72,5.66,"Morgan, David",605141,688158,,ball,,,,,4.0,,R,R,R,LAD,SD,B,,,0,0,2026,-0.51,1.12,-0.8278938526234696,2.2927496699786243,,663656.0,681624.0,2,4,Bot,,,,,,,3.583390345852723,-143.4827211541344,-6.126812253771825,-7.891590071127227,30.89535821978164,-15.476314850909311,3.096259843,1.562598425,,,,98.2,2443.0,5.9,823894,806956,664034,630105,592518,593428,687957,701538,665487,54.58,,,,,,,,36,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,214.0,0.004,0.029,,,,,-0.029,,-1,-1,0.421,0.421,26,33,27,34,1,2,,,,,1.21,0.51,0.51,,,,,,,Four-seam,False
FF,2026-09-23,97.9,-1.81,5.58,"Morgan, David",669242,688158,sac_fly,hit_into_play,,,,,4.0,Tommy Edman out on a sacrifice fly to left fielder Dustin Harris. Teoscar Hernández scores.,R,L,R,LAD,SD,X,7.0,line_drive,0,0,2026,-0.49,1.42,-0.3558430121171066,2.277392059586501,606192.0,663656.0,681624.0,1,4,Bot,55.53,102.42,,,,,4.999320119024509,-142.5093965477664,-6.570466274449183,-7.83328158255026,30.43649926627985,-11.432595128181925,3.102403215,1.565698819,297.0,99.1,18.0,97.6,2481.0,5.9,823894,806956,664034,630105,592518,593428,687957,701538,665487,54.56,,0.393,0.0,1.0,0.0,0.0,4.0,35,1,4-Seam Fastball,0,2,0,2,2,1,1,2,Standard,Standard,217.0,-0.024,-0.172,69.3,6.3,,,0.172,99.1,-2,-2,0.445,0.445,26,31,27,31,1,1,,,,,0.94,0.49,-0.49,,-0.9574637997146884,24.795978183332135,26.564153900397592,40.94568794696677,15.37867812622681,Four-seam,True
CU,2026-09-19,82.7,-1.48,5.4,"Morgan, David",681715,688158,field_out,hit_into_play,,,,,14.0,Heriberto Hernández lines out to center fielder Jackson Merrill.,R,R,R,SD,MIA,X,8.0,line_drive,2,2,2026,0.7,-1.05,0.2492762268779305,1.4181965224654522,,682663.0,672640.0,2,10,Top,107.11,76.86,,,,,2.472643197110981,-120.36413862057108,-0.189981920745166,6.25260605077587,25.91897509639662,-42.51775958748933,3.178756562,1.604232283,307.0,94.2,18.0,82.0,2623.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.46,0.509,0.482,0.0,1.0,0.0,0.0,4.0,91,5,Curveball,6,6,6,6,6,6,6,6,Standard,Standard,48.0,0.127,-0.233,64.9,7.5,,0.642,0.233,94.2,0,0,0.678,0.322,26,26,27,27,1,5,1.0,1.0,,1.0,4.41,-0.7,-0.7,45.5,5.25596678903159,-3.3631902598555925,29.203829544430164,41.37425798850845,37.67451493994273,Curveball,True
FF,2026-09-19,99.4,-1.49,5.52,"Morgan, David",681715,688158,,ball,,,,,12.0,,R,R,R,SD,MIA,B,,,1,2,2026,-0.63,1.54,1.0620639549554975,3.1165259489366353,,682663.0,672640.0,2,10,Top,,,,,,,8.335567193595423,-144.4211801770366,-4.613853922901315,-10.795429731697157,34.884913867892685,-9.709395483272356,3.178756562,1.604232283,,,,98.6,2664.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.5,,,,,,,,91,4,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,213.0,0.007,0.025,,,,,-0.025,,0,0,0.671,0.329,26,26,27,27,1,5,1.0,1.0,,1.0,0.78,0.63,0.63,35.7,,,,,,Four-seam,False
FF,2026-09-19,98.4,-1.58,5.51,"Morgan, David",681715,688158,,ball,,,,,14.0,,R,R,R,SD,MIA,B,,,0,2,2026,-0.59,1.43,0.8486524152654811,2.3767716760155286,,682663.0,672640.0,2,10,Top,,,,,,,7.81188031178804,-142.9407688742002,-6.13374189757307,-9.856726445999792,33.808016222196535,-11.333486031962703,3.178756562,1.604232283,,,,97.6,2552.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.49,,,,,,,,91,3,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,218.0,0.004,0.012,,,,,-0.012,,0,0,0.667,0.333,26,26,27,27,1,5,1.0,1.0,,1.0,0.94,0.59,0.59,37.6,,,,,,Four-seam,False
FF,2026-09-19,98.6,-1.51,5.57,"Morgan, David",681715,688158,,swinging_strike,,,,,1.0,,R,R,R,SD,MIA,S,,,0,1,2026,-0.53,1.5,-0.4931899889234595,2.816915013799517,,682663.0,672640.0,2,10,Top,,,,,,,3.970106310102716,-143.52382090431817,-5.332500898136667,-8.312223433852068,35.09092261503855,-10.442993450544677,3.178756562,1.604232283,,,,98.0,2601.0,6.1,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.45,,,,,,,,91,2,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,218.0,-0.011,-0.056,80.5,7.1,0.347257872,,0.056,,0,0,0.678,0.322,26,26,27,27,1,5,1.0,1.0,,1.0,0.85,0.53,0.53,39.1,10.247701937480551,3.3261958551287183,27.05326266512759,32.804268622247406,30.060077118308985,Four-seam,False
SL,2026-09-19,88.7,-1.82,5.28,"Morgan, David",681715,688158,,foul,,,,,4.0,,R,R,R,SD,MIA,S,,,0,0,2026,-0.07,0.35,-0.4088302863039638,2.2833340801937902,,682663.0,672640.0,2,10,Top,,,,,,,3.549333507813483,-129.1549634516778,-1.7432332291539892,-1.6299216720757526,29.526068237247596,-28.151557208002288,3.178756562,1.604232283,,,,88.0,2322.0,6.0,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.48,,,,,,,,91,1,Slider,6,6,6,6,6,6,6,6,Standard,Standard,133.0,-0.007,-0.032,74.3,8.5,,,0.032,,0,0,0.685,0.315,26,26,27,27,1,5,1.0,1.0,,1.0,2.57,0.07,0.07,34.9,30.41878738799741,-35.70060419428426,28.152327372383976,33.128567381698716,53.32297032643384,Slider,False
CU,2026-09-19,83.3,-1.58,5.48,"Morgan, David",672640,688158,,ball,,,,,14.0,,R,R,R,SD,MIA,B,,,0,0,2026,0.97,-1.07,0.9205504003306582,0.8906099791300819,,682663.0,,2,10,Top,,,,,,,3.7159725268956896,-121.21239769939608,-1.55134552239447,8.578002552192787,28.710501846368928,-42.41762663573763,3.136630577,1.582972441,,,,82.4,2598.0,6.2,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.31,,,,,,,,90,1,Curveball,6,6,6,6,6,6,6,6,Standard,Standard,45.0,-0.002,0.021,,,,,-0.021,,0,0,0.705,0.295,26,27,27,28,1,5,1.0,1.0,,1.0,4.41,-0.97,-0.97,43.5,,,,,,Curveball,False
SL,2026-09-19,90.0,-1.81,5.22,"Morgan, David",665923,688158,strikeout,swinging_strike,,,,,12.0,Esteury Ruiz strikes out swinging.,R,R,R,SD,MIA,S,2.0,,0,2,2026,0.01,0.29,0.9167197718054144,2.900495460916648,,682663.0,,1,10,Top,,,,,,,6.637572250145729,-130.90843160929563,-0.1516675207493379,-1.4443671414238348,30.939648205805707,-29.07922750994518,3.165592192,1.597588583,,,,89.2,2414.0,6.1,823249,666023,664034,630105,592518,823550,687749,701538,665487,54.38,,0.0,0.0,1.0,0.0,0.0,,89,3,Slider,6,6,6,6,6,6,6,6,Standard,Standard,126.0,0.058,-0.174,62.5,6.8,1.068776136,,0.174,,0,0,0.647,0.353,26,27,27,27,1,4,1.0,3.0,,1.0,2.55,-0.01,-0.01,31.8,4.692584810304869,5.758124729217257,26.42353589882239,45.84532653935786,20.36896434540377,Slider,True
