pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-07-17,101.9,-1.75,6.25,"Miller, Mason",668942,695243,,swinging_strike,,,,,12.0,,R,L,R,KC,SD,S,,,0,1,2026,-0.51,1.25,0.465007658833948,3.512191752978768,686555.0,695600.0,677951.0,0,9,Bot,,,,,,,7.46559396586187,-148.36764634833554,-5.414490438752624,-9.2402801661353,31.40657893504366,-12.50960499613298,3.233169291,1.631692913,,,,103.4,2543.0,6.8,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.7,,,,,,,,73,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard,205.0,-0.022,-0.066,65.8,5.1,0.981312948,,0.066,,0,0,0.914,0.914,27,32,28,32,1,0,5.0,5.0,4.0,2.0,0.92,0.51,-0.51,40.6,-5.851443252838363,23.31098920150576,28.494250417993435,32.44037730506329,15.054180158884373
FF,2026-07-17,102.1,-1.62,6.29,"Miller, Mason",668942,695243,strikeout,swinging_strike,,,,,11.0,Josh Rojas strikes out swinging.,R,L,R,KC,SD,S,2.0,,0,2,2026,-0.65,1.21,-0.2322218269849441,3.7230400344826218,686555.0,695600.0,677951.0,0,9,Bot,,,,,,,5.526169806770184,-148.7606120113292,-4.8621780437380675,-10.92523241894344,30.82874659302907,-13.228838910507635,3.233169291,1.631692913,,,,103.9,2493.0,6.9,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.64,,0.0,0.0,1.0,0.0,0.0,,73,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard,200.0,-0.055,-0.172,61.8,5.2,1.246279728,,0.172,,0,0,0.892,0.892,27,32,28,32,1,0,5.0,5.0,4.0,2.0,0.95,0.65,-0.65,41.8,-12.37863933119517,42.36147243709203,29.219255822024028,41.44162326078307,-1.6161081357105824
SL,2026-07-17,88.9,-1.85,6.1,"Miller, Mason",657041,695243,,ball,,,,,7.0,,R,R,R,KC,SD,B,,,0,0,2026,0.57,-0.27,-0.4781936150521069,1.5597065660325224,686555.0,695600.0,677951.0,1,9,Bot,,,,,,,2.1380744286247935,-129.63899025476306,-4.396735770299356,6.113379075665985,23.551918420855596,-34.634716513192494,3.146284449,1.587844488,,,,90.5,2542.0,6.9,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.64,,,,,,,,74,1,Slider,3,3,3,3,3,3,3,3,Strategic,Standard,32.0,0.016,0.028,,,,,-0.028,,0,0,0.837,0.837,27,30,28,31,1,4,5.0,5.0,4.0,1.0,3.11,-0.57,-0.57,38.8,,,,,
SL,2026-07-17,88.4,-1.57,6.13,"Miller, Mason",657041,695243,,called_strike,,,,,2.0,,R,R,R,KC,SD,S,,,1,0,2026,1.01,0.01,0.1191638774378009,3.1285858769830903,686555.0,695600.0,677951.0,1,9,Bot,,,,,,,1.942771582354634,-128.8993213864463,-1.1179173400893736,10.889569197877083,24.989335007219164,-32.09002697005139,3.146284449,1.587844488,,,,89.7,2494.0,6.8,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.69,,,,,,,,74,2,Slider,3,3,3,3,3,3,3,3,Strategic,Standard,43.0,-0.025,-0.046,,,,,0.046,,0,0,0.853,0.853,27,30,28,31,1,4,5.0,5.0,4.0,1.0,2.88,-1.01,-1.01,40.6,,,,,
SL,2026-07-17,89.1,-1.7,6.1,"Miller, Mason",657041,695243,,foul,,,,,4.0,,R,R,R,KC,SD,S,,,1,1,2026,0.96,-0.39,-0.399394201269804,2.434603319193262,686555.0,695600.0,677951.0,1,9,Bot,,,,,,,1.1285913428158525,-129.84223020654187,-2.010893149840923,10.69297163367368,24.80303977046859,-36.391193465189666,3.146284449,1.587844488,218.0,68.7,37.0,90.5,2596.0,6.9,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.63,,,,,,,,74,3,Slider,3,3,3,3,3,3,3,3,Strategic,Standard,45.0,-0.043,-0.085,68.8,5.7,,,0.085,88.0,0,0,0.828,0.828,27,30,28,31,1,4,5.0,5.0,4.0,1.0,3.23,-0.96,-0.96,39.0,-7.591459051017472,17.783011343286866,31.48712234661715,31.39975625164592,16.350325245642132
FF,2026-07-17,103.4,-1.49,6.29,"Miller, Mason",657041,695243,strikeout,swinging_strike,,,,,1.0,Lane Thomas strikes out swinging.,R,R,R,KC,SD,S,2.0,,1,2,2026,-0.5,1.29,-0.4043683066182313,2.850700504264399,686555.0,695600.0,677951.0,1,9,Bot,,,,,,,4.351744475386556,-150.57263988987242,-7.727144152440789,-8.611058980694972,32.34906532285955,-10.851428753710364,3.146284449,1.587844488,,,,105.0,2680.0,6.8,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.66,,0.0,0.0,1.0,0.0,0.0,,74,4,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard,201.0,-0.12,-0.225,75.0,6.2,0.189363144,,0.225,,0,0,0.785,0.785,27,30,28,31,1,4,5.0,5.0,4.0,1.0,0.82,0.5,0.5,42.2,2.729513093815282,4.831585608770846,27.070276617229013,31.633687115631307,18.64498605060718
FF,2026-07-17,103.0,-1.69,6.16,"Miller, Mason",686469,695243,,foul,,,,,6.0,,R,L,R,KC,SD,S,,,0,0,2026,-0.41,1.39,0.4747177806816633,2.4616431335210116,686555.0,695600.0,677951.0,2,9,Bot,,,,,,,7.149461451874643,-149.7080816573428,-8.632535276796629,-7.830595064256252,32.79903292352133,-9.317589101326709,3.363057743,1.697244095,135.0,67.9,66.0,104.5,2481.0,6.9,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.59,,,,,,,,75,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard,205.0,-0.025,-0.04,75.6,7.0,,,0.04,88.0,0,0,0.665,0.665,27,28,28,29,1,4,5.0,5.0,4.0,1.0,0.74,0.41,-0.41,40.4,-1.5950528148800414,3.414344892827872,34.434477851891515,34.19321966897267,22.856924450726343
FF,2026-07-17,102.7,-1.6,6.2,"Miller, Mason",686469,695243,,ball,,,,,14.0,,R,L,R,KC,SD,B,,,0,1,2026,-0.41,1.14,1.2193957362070358,1.6257509576760667,686555.0,695600.0,677951.0,2,9,Bot,,,,,,,8.96887184402928,-149.1674755237528,-10.41612167926744,-7.954941310925249,30.292673828921927,-12.956769206173163,3.363057743,1.697244095,,,,104.3,2628.0,6.9,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.62,,,,,,,,75,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,205.0,0.017,0.028,,,,,-0.028,,0,0,0.64,0.64,27,28,28,29,1,4,5.0,5.0,4.0,1.0,1.0,0.41,-0.41,42.3,,,,,
SL,2026-07-17,90.5,-1.61,6.1,"Miller, Mason",686469,695243,,foul,,,,,14.0,,R,L,R,KC,SD,S,,,1,1,2026,0.65,-0.36,0.9769495649113892,2.1279399474797884,686555.0,695600.0,677951.0,2,9,Bot,,,,,,,5.0247602195519585,-131.79948730130988,-3.055129583249607,6.680791894282751,26.039137014125803,-35.96298602605968,3.363057743,1.697244095,6.0,83.2,-21.0,92.0,2607.0,7.0,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.51,,,,,,,,75,3,Slider,3,3,3,3,3,3,3,3,Standard,Standard,43.0,-0.042,-0.064,74.9,8.5,,,0.064,88.0,0,0,0.657,0.657,27,28,28,29,1,4,5.0,5.0,4.0,1.0,3.12,-0.65,0.65,41.1,21.42775576921472,-28.742773671869507,32.11035266937264,30.615294414871116,38.12522437538748
SL,2026-07-17,90.0,-1.61,5.98,"Miller, Mason",686469,695243,strikeout,swinging_strike_blocked,,,,,14.0,Vinnie Pasquantino strikes out swinging.,R,L,R,KC,SD,S,2.0,,1,2,2026,0.47,-0.48,0.3335052929494287,-0.1462089780390272,686555.0,695600.0,677951.0,2,9,Bot,,,,,,,3.795296849820899,-131.05333140063934,-8.04009679797623,4.746940457360208,25.093845198583853,-36.422812690145705,3.363057743,1.697244095,,,,91.6,2504.0,7.0,824090,669134,664034,630105,592518,593428,687749,701538,665487,53.5,,0.0,0.0,1.0,0.0,0.0,,75,4,Slider,3,3,3,3,3,3,3,3,Infield shade,Standard,28.0,-0.115,-0.173,62.8,9.0,8.455988328,,0.173,,0,0,0.615,0.615,27,28,28,29,1,4,5.0,5.0,4.0,1.0,3.27,-0.47,0.47,39.3,22.71740339669512,-24.153400216640456,37.89231403255136,37.360005967006515,43.35894775610935
FF,2026-07-21,101.7,-1.41,6.35,"Miller, Mason",676551,695243,,foul_tip,,,,,14.0,,R,R,R,ATL,SD,S,,,0,0,2026,-0.81,1.3,0.3643767154162995,1.4857516367694767,,,,0,9,Bot,,,,,,,6.968341964306314,-147.52139627449534,-11.337717063252178,-13.550913548384912,36.841141961674055,-10.544186416102123,3.282316273,1.656496063,,,,102.6,2511.0,7.0,824895,669134,664034,630105,592518,593428,687749,701538,665487,53.45,,,,,,,,77,1,4-Seam Fastball,3,8,3,8,8,3,3,8,Standard,Standard,205.0,-0.001,-0.041,72.3,8.0,,,0.041,,-5,-5,0.008,0.008,27,30,28,30,1,3,4.0,2.0,3.0,1.0,0.92,0.81,0.81,42.6,13.594902430425885,-7.032647146069565,29.094242747561548,40.68596547991645,34.06295599744187
FF,2026-07-21,101.1,-1.42,6.38,"Miller, Mason",676551,695243,,ball,,,,,11.0,,R,R,R,ATL,SD,B,,,0,1,2026,-0.41,1.43,-0.6014408678922865,4.508851171713399,,,,0,9,Bot,,,,,,,3.2678469457406623,-147.27288015991272,-3.228462291698507,-6.729038230584507,36.09221539663279,-10.836954240156771,3.282316273,1.656496063,,,,102.1,2507.0,6.8,824895,669134,664034,630105,592518,593428,687749,701538,665487,53.68,,,,,,,,77,2,4-Seam Fastball,3,8,3,8,8,3,3,8,Standard,Standard,208.0,0.001,0.029,,,,,-0.029,,-5,-5,0.007,0.007,27,30,28,30,1,3,4.0,2.0,3.0,1.0,0.8,0.41,0.41,42.3,,,,,
