pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-07-19,86.5,-1.84,5.74,"Vásquez, Randy",571912,681190,strikeout,called_strike,,,,,2,Luke Maile called out on strikes.,R,R,R,KC,SD,S,2.0,,2,2,2026,0.77,0.38,0.2143976398265989,3.0489473414926698,,,,0,7,Bot,,,,,,,3.2072927971836513,-126.18552173805809,-0.9387735574202531,7.813298642803002,21.875686156787168,-28.051422402774087,3.321809383,1.676427165,,,,86.6,2978,5.9,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.62,,0.0,0.0,1.0,0.0,0.0,,60,5,Slider,2,8,2,8,8,2,2,8,Infield shade,Standard,98,-0.005,-0.232,,,,,0.232,,-6,-6,0.019,0.019,27,35,28,35,1,2,17,10.0,3.0,7.0,2.61,-0.77,-0.77,30.3,,,,,
FC,2026-07-19,92.9,-1.72,5.94,"Vásquez, Randy",695600,681190,,foul,,,,,6,,R,L,R,KC,SD,S,,,0,0,2026,0.13,0.74,0.5816684015350839,2.6314754529153888,,,,1,7,Bot,,,,,,,5.517676684488154,-135.34704024698837,-4.212065448437896,0.5729894429671005,25.276456328765207,-22.36154303714452,3.191043307,1.610433071,8.0,80.3,-19.0,93.2,2648,6.1,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.45,,,,,,,,61,1,Cutter,2,8,2,8,8,2,2,8,Infield shade,Standard,203,-0.001,-0.041,76.6,7.9,,,0.041,88.0,-6,-6,0.014,0.014,27,22,28,23,1,3,17,1.0,3.0,1.0,1.86,-0.13,0.13,34.1,22.63874468774181,-30.918006751725013,25.253068598445896,28.63546162306406,45.417410246173375
ST,2026-07-19,86.7,-1.78,5.77,"Vásquez, Randy",695600,681190,,ball,,,,,13,,R,L,R,KC,SD,B,,,0,1,2026,0.79,-0.25,-0.504635691545164,0.6684332278696998,,,,1,7,Bot,,,,,,,1.3711106513328415,-126.2764635405948,-5.258645287024481,8.23126877467114,23.8651379912071,-34.05685242588819,3.191043307,1.610433071,,,,86.6,3072,6.0,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.48,,,,,,,,61,2,Sweeper,2,8,2,8,8,2,2,8,Infield shade,Standard,93,0.001,0.032,,,,,-0.032,,-6,-6,0.013,0.013,27,22,28,23,1,3,17,1.0,3.0,1.0,3.26,-0.79,0.79,37.4,,,,,
CH,2026-07-19,88.7,-1.85,5.82,"Vásquez, Randy",695600,681190,,ball,,,,,13,,R,L,R,KC,SD,B,,,1,1,2026,-1.34,0.1,-0.1266821561902931,0.2550744425637501,,,,1,7,Bot,,,,,,,6.957922800258816,-128.91960528285247,-7.475506114244412,-16.328176834197613,24.81886673800241,-29.76103299170337,3.191043307,1.610433071,,,,88.5,1935,6.0,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.46,,,,,,,,61,3,Changeup,2,8,2,8,8,2,2,8,Infield shade,Standard,247,0.001,0.056,,,,,-0.056,,-6,-6,0.014,0.014,27,22,28,23,1,3,17,1.0,3.0,1.0,2.79,1.34,-1.34,30.2,,,,,
FC,2026-07-19,91.9,-1.79,6.01,"Vásquez, Randy",695600,681190,double,hit_into_play,,,,,5,Carter Jensen doubles (22) on a ground ball to right fielder Fernando Tatis Jr.,R,L,R,KC,SD,X,9.0,ground_ball,2,1,2026,0.2,0.66,0.0477393875551132,2.568450518124115,,,,1,7,Bot,209.8,114.57,,,,,4.150499853005536,-133.8609787478412,-4.172814494333118,1.570888107895841,26.279282372887693,-23.50643886475243,3.191043307,1.610433071,17.0,99.3,-8.0,91.9,2712,6.0,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.48,0.29,0.261,1.25,1.0,1.0,1.0,2.0,61,4,Cutter,2,8,2,8,8,2,2,8,Infield shade,Standard,199,0.008,0.605,77.5,7.3,,0.305,-0.605,99.3,-6,-6,0.015,0.015,27,22,28,23,1,3,17,1.0,3.0,1.0,2.01,-0.2,0.2,36.5,12.065471482020715,-9.762350536427078,26.24782535091972,33.98669647375297,40.407588574172
SI,2026-07-19,96.2,-1.65,5.96,"Vásquez, Randy",679845,681190,,swinging_strike,,,,,8,,R,R,R,KC,SD,S,,,0,0,2026,-1.15,0.75,0.2352129821914208,1.514936875041201,,695600.0,,1,7,Bot,,,,,,,7.522796038340083,-139.9251593668866,-7.72248819776834,-16.664806535893263,27.2010836004307,-20.804767953708396,3.18226706,1.606003937,,,,96.3,2404,6.1,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.43,,,,,,,,62,1,Sinker,2,8,2,8,8,2,2,8,Standard,Standard,218,-0.001,-0.045,29.2,6.1,3.925176636,,0.045,,-6,-6,0.023,0.023,27,27,28,28,1,3,17,1.0,3.0,1.0,1.68,1.15,1.15,36.1,-8.850787266653237,30.05444257285882,33.99653713815087,41.03429146414038,5.468597531960463
FC,2026-07-19,93.4,-1.83,5.92,"Vásquez, Randy",679845,681190,field_out,hit_into_play,,,,,2,Nick Loftin flies out to center fielder Jackson Merrill.,R,R,R,KC,SD,X,8.0,fly_ball,0,1,2026,0.03,0.82,-0.2413778058472508,3.0579415145590723,,695600.0,,1,7,Bot,88.23,47.09,,,,,3.949988754489802,-136.016346077035,-3.300285662238519,-0.4003520139444239,27.292600048506543,-21.46773726674098,3.18226706,1.606003937,386.0,96.8,32.0,93.4,2640,6.1,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.42,0.283,0.513,0.0,1.0,0.0,0.0,5.0,62,2,Cutter,2,8,2,8,8,2,2,8,Standard,Standard,198,-0.008,-0.227,73.3,6.7,,0.941,0.227,96.8,-6,-6,0.022,0.022,27,27,28,28,1,3,17,1.0,3.0,1.0,1.77,-0.03,-0.03,35.9,9.262999948637765,-3.0314553841579133,24.91884731083066,35.39366720117055,31.346747969278304
CH,2026-07-19,91.0,-1.67,5.75,"Vásquez, Randy",695506,681190,,foul,,,,,13,,R,L,R,KC,SD,S,,,0,0,2026,-1.06,0.56,-0.0909321567626848,1.3617259851162902,,695600.0,,2,7,Bot,,,,,,,6.198511642719202,-132.46048112472667,-6.123689274430667,-13.77057850011368,25.930485054562062,-24.535274756376086,3.401673228,1.716732283,3.0,86.6,-26.0,91.1,1891,6.2,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.34,,,,,,,,63,1,Changeup,2,8,2,8,8,2,2,8,Infield shade,Standard,247,-0.001,-0.04,76.0,8.8,,,0.04,88.0,-6,-6,0.014,0.014,27,23,28,23,1,3,17,1.0,3.0,1.0,2.17,1.06,-1.06,34.2,14.135028236654035,-3.779405470365934,38.56954870192632,40.282920038990895,30.06294101833843
CH,2026-07-19,91.6,-1.71,5.75,"Vásquez, Randy",695506,681190,,blocked_ball,,,,,14,,R,L,R,KC,SD,B,,,0,1,2026,-1.4,0.44,0.421225626012399,-0.2739267133627419,,695600.0,,2,7,Bot,,,,,,,8.33915013635232,-132.85592818590158,-9.960692643715698,-18.41163374955831,27.84148765064368,-24.94362460275315,3.401673228,1.716732283,,,,91.2,2152,6.2,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.31,,,,,,,,63,2,Changeup,2,8,2,8,8,2,2,8,Infield shade,Standard,241,0.001,0.017,,,,,-0.017,,-6,-6,0.013,0.013,27,23,28,23,1,3,17,1.0,3.0,1.0,2.29,1.4,-1.4,34.2,,,,,
FC,2026-07-19,94.0,-1.72,6.02,"Vásquez, Randy",695506,681190,,ball,,,,,11,,R,L,R,KC,SD,B,,,1,1,2026,-0.09,0.89,-0.3012504951057405,3.882897349942363,,695600.0,,2,7,Bot,,,,,,,3.8115005174063272,-136.9511302159284,-1.7121407470402148,-1.9212944989922651,28.110887795394262,-20.750993511229147,3.401673228,1.716732283,,,,93.9,2652,6.0,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.5,,,,,,,,63,3,Cutter,2,8,2,8,8,2,2,8,Infield shade,Standard,205,0.0,0.034,,,,,-0.034,,-6,-6,0.014,0.014,27,23,28,23,1,3,17,1.0,3.0,1.0,1.67,0.09,-0.09,36.7,,,,,
