pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-07-17,97.7,-0.94,5.9,"Rodriguez, Bradgley",521692,699134,,ball,,,,,11,,R,R,R,KC,SD,B,,,0,1,2026,-0.97,0.78,-0.7108357417080025,3.563193431505546,,657041.0,686469.0,0,6,Bot,,,,,,,2.870683137664197,-142.27480496014684,-2.461714477431066,-13.837192516572962,31.196872598772565,-21.265622437056248,3.312155512,1.671555118,,,,98.0,2385,6.3,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.17,,,,,,,,47,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,202,0.009,0.048,,,,,-0.048,,-1,-1,0.538,0.538,22,36,23,36,1,2,6.0,5.0,3.0,1.0,1.6,0.97,0.97,43.6,,,,,
CH,2026-07-17,91.1,-0.92,5.76,"Rodriguez, Bradgley",521692,699134,fielders_choice,hit_into_play,,,,,14,Salvador Perez reaches on a fielder's choice. Lane Thomas scores. Vinnie Pasquantino to 3rd. Throwing error by shortstop Xander Bogaerts.,R,R,R,KC,SD,X,6.0,ground_ball,1,1,2026,-1.15,0.72,0.9806314048280672,1.3255004608983725,,657041.0,686469.0,0,6,Bot,112.14,166.41,,,,,7.27618012807945,-132.45591017505828,-6.636065358460938,-15.015956042648355,26.7773843722432,-22.488160122324988,3.312155512,1.671555118,5.0,63.0,-16.0,91.9,1653,6.7,824090,669134,664034,630105,592518,593428,657757,701538,665487,53.79,0.038,0.035,0.9,1.0,0.0,0.0,2.0,47,3,Changeup,1,2,1,2,2,2,2,2,Standard,Standard,236,0.201,0.475,65.4,8.9,,0.047,-0.475,88.0,-1,-1,0.547,0.547,22,36,23,36,1,2,6.0,5.0,3.0,1.0,2.02,1.15,1.15,39.5,15.196363301083888,-14.327388754311272,31.551887296258812,49.838170246514125,36.9453369207944
CH,2026-07-17,91.5,-0.77,5.91,"Rodriguez, Bradgley",686681,699134,,ball,,,,,14,,R,L,R,KC,SD,B,,,0,0,2026,-0.99,0.64,0.1236592766909342,0.8061757689465425,686469.0,,521692.0,0,6,Bot,,,,,,,4.400322121582685,-133.05891025848024,-8.180379378882389,-12.723637564125957,26.28029711228082,-23.093931391689697,3.199819554,1.614862205,,,,92.0,1793,6.5,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.03,,,,,,,,48,1,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,234,0.004,0.016,,,,,-0.016,,0,0,0.748,0.748,22,28,23,28,1,2,6.0,5.0,3.0,1.0,2.07,0.99,-0.99,44.3,,,,,
CH,2026-07-17,92.1,-0.89,5.86,"Rodriguez, Bradgley",686681,699134,,foul,,,,,8,,R,L,R,KC,SD,S,,,1,0,2026,-1.2,0.64,-0.2128749834784883,1.8925139141435603,686469.0,,521692.0,0,6,Bot,,,,,,,4.358283901810513,-133.99460781064425,-5.466039887471767,-15.38534704531436,27.415921630580403,-23.444673377947332,3.199819554,1.614862205,5.0,79.7,-21.0,92.6,1820,6.4,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.05,,,,,,,,48,2,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,231,-0.008,-0.024,74.0,7.9,,,0.024,88.0,0,0,0.752,0.752,22,28,23,28,1,2,6.0,5.0,3.0,1.0,2.03,1.2,-1.2,42.7,25.60352640805493,-16.03627421418276,33.65344392262852,39.343375439893066,41.08789274742847
CH,2026-07-17,91.3,-0.82,5.83,"Rodriguez, Bradgley",686681,699134,,foul,,,,,9,,R,L,R,KC,SD,S,,,1,1,2026,-1.3,0.68,0.3440399374205252,2.0186015483038693,686469.0,,521692.0,0,6,Bot,,,,,,,5.752127188378469,-132.8617888988963,-5.033101617416211,-16.655182864467296,26.333673429599656,-23.225000784405072,3.199819554,1.614862205,357.0,96.8,39.0,91.8,1845,6.4,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.09,,,,,,,,48,3,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,243,-0.017,-0.075,71.6,7.8,,,0.075,96.8,0,0,0.744,0.744,22,28,23,28,1,2,6.0,5.0,3.0,1.0,2.04,1.3,-1.3,40.3,27.201759733553494,-23.37884242329175,37.87002790366197,32.801224541137266,42.827010120340425
FF,2026-07-17,99.5,-0.7,6.0,"Rodriguez, Bradgley",686681,699134,,foul,,,,,2,,R,L,R,KC,SD,S,,,1,2,2026,-0.51,1.48,-0.0095197826781424,2.8164532013019015,686469.0,,521692.0,0,6,Bot,,,,,,,3.066613771752724,-144.81144937614414,-6.656893066212498,-7.834123194828188,32.71341626290717,-9.99474407205953,3.199819554,1.614862205,204.0,70.4,52.0,99.6,2553,6.2,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.26,,,,,,,,48,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,208,0.0,0.0,71.5,6.5,,,0.0,88.0,0,0,0.727,0.727,22,28,23,28,1,2,6.0,5.0,3.0,1.0,0.82,0.51,-0.51,45.0,9.162880244196783,7.061767963033674,31.858722933493752,36.55864783245055,24.27663134882696
CH,2026-07-17,91.4,-0.96,5.82,"Rodriguez, Bradgley",686681,699134,strikeout,swinging_strike,,,,,11,Michael Massey strikes out swinging.,R,L,R,KC,SD,S,2.0,,1,2,2026,-1.23,0.45,-1.4938982922959885,2.5516222440644647,686469.0,,521692.0,0,6,Bot,,,,,,,1.3661524745539393,-133.24228177736487,-3.2206497640971556,-14.97216859962907,25.641750711424933,-26.319690455920018,3.199819554,1.614862205,,,,92.2,1789,6.4,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.09,,0.0,0.0,1.0,0.0,0.0,,48,5,Changeup,2,2,2,2,2,2,2,2,Infield shade,Standard,238,-0.05,-0.233,70.5,7.5,0.524251488,,0.233,,0,0,0.727,0.727,22,28,23,28,1,2,6.0,5.0,3.0,1.0,2.24,1.23,-1.23,39.1,19.304073763416653,-2.573178129096752,22.022323180891306,53.92739564980051,26.955158402387923
CH,2026-07-17,91.9,-0.9,5.9,"Rodriguez, Bradgley",679845,699134,,called_strike,,,,,4,,R,R,R,KC,SD,S,,,0,0,2026,-1.13,0.68,-0.6262831840874313,2.46366888777649,686469.0,,521692.0,1,6,Bot,,,,,,,3.1874100906215026,-133.8357145106864,-4.233722269683332,-14.33044113116802,26.208348548433264,-23.25278779479543,3.18226706,1.606003937,,,,92.6,1769,6.5,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.02,,,,,,,,49,1,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,235,-0.015,-0.049,,,,,0.049,,0,0,0.677,0.677,22,27,23,28,1,2,6.0,6.0,3.0,1.0,1.99,1.13,1.13,42.2,,,,,
CH,2026-07-17,90.8,-0.67,5.81,"Rodriguez, Bradgley",679845,699134,,foul,,,,,11,,R,R,R,KC,SD,S,,,0,1,2026,-1.23,0.42,-1.1426496235910335,2.4629557728693667,686469.0,,521692.0,1,6,Bot,,,,,,,1.5037097602992442,-132.3038145982517,-3.260161946653116,-14.80914655402324,24.87161255516829,-26.76835461667585,3.18226706,1.606003937,2.0,27.1,-56.0,91.7,1656,6.5,824090,669134,664034,630105,592518,593428,657757,701538,665487,54.0,,,,,,,,49,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,234,-0.026,-0.064,63.6,6.3,,,0.064,88.0,0,0,0.662,0.662,22,27,23,28,1,2,6.0,6.0,3.0,1.0,2.31,1.23,1.23,42.7,0.9453478269852652,4.189096899932513,34.77676999110355,23.8882517004332,28.802162818534704
CH,2026-07-17,91.7,-0.9,5.83,"Rodriguez, Bradgley",679845,699134,grounded_into_double_play,hit_into_play,,,,,14,"Nick Loftin grounds into a double play, shortstop Xander Bogaerts to second baseman Jake Cronenworth to first baseman Ty France. Salvador Perez out at 2nd. Nick Loftin out at 1st.",R,R,R,KC,SD,X,6.0,ground_ball,0,2,2026,-1.13,0.63,0.0633736037637755,1.3957252505149431,686469.0,,521692.0,1,6,Bot,118.44,182.23,,,,,4.8979758247502225,-133.44985374071507,-6.553001148017971,-14.566543271122404,26.658857978165873,-23.52840973652024,3.18226706,1.606003937,55.0,97.8,1.0,92.4,1674,6.5,824090,669134,664034,630105,592518,593428,657757,701538,665487,53.98,0.423,0.396,0.0,1.0,0.0,0.0,4.0,49,3,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,239,-0.136,-0.192,72.6,7.5,,0.474,0.192,97.8,0,0,0.636,0.636,22,27,23,28,1,2,6.0,6.0,3.0,1.0,2.07,1.13,1.13,46.7,3.7033537121872424,-1.289773548152768,39.228162869002,38.431332064300754,30.86539395474386
CH,2026-07-20,90.4,-0.98,5.94,"Rodriguez, Bradgley",643289,699134,,called_strike,,,,,1,,R,R,R,ATL,SD,S,,,0,0,2026,-1.18,0.74,-0.5362653418864242,2.706540805664093,,,,0,7,Bot,,,,,,,3.6516818168975367,-131.65628240225192,-3.541965353422894,-14.49435755852388,26.67266856581444,-22.98144638219672,3.17085794,1.600246063,,,,90.5,1730,6.2,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.28,,,,,,,,51,1,Changeup,3,2,3,2,2,3,3,2,Standard,Standard,239,-0.003,-0.041,,,,,0.041,,1,1,0.789,0.789,22,31,23,32,1,2,3.0,1.0,1.0,1.0,2.03,1.18,1.18,39.3,,,,,
FF,2026-07-20,97.3,-0.72,5.99,"Rodriguez, Bradgley",643289,699134,,ball,,,,,12,,R,R,R,ATL,SD,B,,,0,1,2026,-0.33,1.28,1.151741561221132,3.093139867884693,,,,0,7,Bot,,,,,,,5.714636674872457,-141.6870057756094,-5.077256800459157,-5.640527122001866,30.068735389774773,-13.962241207871994,3.17085794,1.600246063,,,,97.6,2538,6.3,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.23,,,,,,,,51,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Strategic,209,0.002,0.029,,,,,-0.029,,1,1,0.786,0.786,22,31,23,32,1,2,3.0,1.0,1.0,1.0,1.11,0.33,0.33,42.0,,,,,
CH,2026-07-20,90.6,-0.8,5.93,"Rodriguez, Bradgley",643289,699134,,foul,,,,,7,,R,R,R,ATL,SD,S,,,1,1,2026,-1.16,0.86,-0.5867109402432622,1.8308994248909416,,,,0,7,Bot,,,,,,,3.0652270509879473,-131.9416111641978,-5.975289635736383,-14.280115205918184,26.59158460666258,-21.115799582343172,3.17085794,1.600246063,1.0,44.1,-60.0,90.9,1721,6.3,824898,660710,664034,630105,592518,823550,650859,701538,665487,54.18,,,,,,,,51,3,Changeup,3,2,3,2,2,3,3,2,Standard,Strategic,237,-0.005,-0.06,69.4,8.8,,,0.06,88.0,1,1,0.788,0.788,22,31,23,32,1,2,3.0,1.0,1.0,1.0,1.9,1.16,1.16,45.0,27.460196050938517,-33.96961889369026,31.610375056903667,29.670509628901396,46.21220057833688
