pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,bucket,is_pa
CH,2026-08-06,91.9,2.49,6.0,"Morejon, Adrian",606466,670970,,foul,,,,,5.0,,R,R,L,AZ,SD,S,,,1,1,2026,0.82,-0.12,0.0532243031804614,2.191983956218655,,,672515.0,2,8,Bot,,,,,,,-7.872859447373647,-133.62445920041097,-3.2860226730016113,11.59408443894468,29.764180264638487,-33.05609098588671,3.218249672,1.624163386,,,,91.4,921.0,6.1,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.39,,,,,,,,68,3,Changeup,1,5,1,5,5,1,1,5,Standard,Standard,98.0,-0.002,-0.069,78.7,7.6,,,0.069,,-4,-4,0.025,0.025,27,32,27,33,1,3,4.0,2.0,2.0,1.0,2.83,0.82,-0.82,40.4,-0.8004515667547877,1.514116162838057,30.32871710943187,34.19738874880447,33.154615594436606,Changeup,False
CH,2026-08-06,92.6,2.38,5.95,"Morejon, Adrian",606466,670970,,swinging_strike_blocked,,,,,13.0,,R,R,L,AZ,SD,S,,,1,0,2026,1.01,-0.57,-0.6784886985917049,0.288166301873999,,,672515.0,2,8,Bot,,,,,,,-9.902891197371083,-134.30806062345312,-6.995316298215528,14.42541493439244,31.361117605279507,-37.547704483198416,3.218249672,1.624163386,,,,91.9,1064.0,6.2,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.26,,,,,,,,68,2,Changeup,1,5,1,5,5,1,1,5,Standard,Standard,104.0,-0.003,-0.05,81.6,9.2,6.100609968,,0.05,,-4,-4,0.028,0.028,27,32,27,33,1,3,4.0,2.0,2.0,1.0,3.26,1.01,-1.01,41.5,16.9974442852071,-30.91017121632415,38.56702725142728,25.853905901331935,45.5321037921903,Changeup,False
SI,2026-08-06,99.6,2.22,5.8,"Morejon, Adrian",606466,670970,,ball,,,,,13.0,,R,R,L,AZ,SD,B,,,0,0,2026,1.35,0.81,-1.1883170474048743,1.9379131900940263,,,672515.0,2,8,Bot,,,,,,,-12.471087973958245,-144.39640506258706,-6.865810894649454,21.93510711307598,35.831937822399944,-19.23199737792679,3.218249672,1.624163386,,,,99.3,2369.0,6.5,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.05,,,,,,,,68,1,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,138.0,0.002,0.038,,,,,-0.038,,-4,-4,0.026,0.026,27,32,27,33,1,3,4.0,2.0,2.0,1.0,1.51,1.35,-1.35,37.0,,,,,,Sinker,False
SI,2026-08-06,100.5,2.4,5.87,"Morejon, Adrian",672515,670970,single,hit_into_play,,,,,3.0,Gabriel Moreno singles on a sharp line drive to left fielder Luis Rengifo.,R,R,L,AZ,SD,X,7.0,line_drive,0,1,2026,1.43,0.56,0.3293453666318542,2.8373014470587177,,,,2,8,Bot,86.59,75.36,,,,,-9.082028493853656,-145.94779829427037,-4.156780432142014,22.538191283636273,36.00037120735738,-23.29533381106431,3.071686352,1.55019685,269.0,106.3,14.0,100.2,2332.0,6.4,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.14,0.709,0.74,0.9,1.0,1.0,0.0,5.0,67,2,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,144.0,0.008,0.374,75.6,7.4,,1.043,-0.374,106.3,-4,-4,0.018,0.018,27,26,27,26,1,3,4.0,1.0,2.0,1.0,1.71,1.43,-1.43,38.9,14.867317175728427,-1.912435034127426,26.447601211145056,38.42180670435144,34.937610070408084,Sinker,True
SI,2026-08-06,100.7,2.54,5.94,"Morejon, Adrian",672515,670970,,foul,,,,,2.0,,R,R,L,AZ,SD,S,,,0,0,2026,1.4,0.64,0.1146952773394118,2.6173014304633697,,,,2,8,Bot,,,,,,,-10.031598390410917,-146.1952180609817,-5.188644155248182,22.508557459317824,34.384255539392804,-21.90744888802421,3.071686352,1.55019685,101.0,85.5,6.0,100.6,2361.0,6.3,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.15,,,,,,,,67,1,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,159.0,-0.001,-0.045,69.5,6.1,,,0.045,88.0,-4,-4,0.019,0.019,27,26,27,26,1,3,4.0,1.0,2.0,1.0,1.62,1.4,-1.4,38.5,-9.739350543281926,26.51039611151226,38.738112495604646,35.4656292152619,17.77737595625783,Sinker,False
SI,2026-08-06,100.5,2.38,5.9,"Morejon, Adrian",682998,670970,strikeout,called_strike,,,,,7.0,Corbin Carroll called out on strikes.,R,L,L,AZ,SD,S,2.0,,2,2,2026,1.32,0.69,-0.4553847836268281,1.81775032875023,,,,1,8,Bot,,,,,,,-10.936452234865513,-145.84244867819598,-7.357078105293125,21.420262406276503,33.51282039177938,-20.790033713917627,3.10328084,1.566141732,,,,100.5,2347.0,6.4,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.12,,0.0,0.0,1.0,0.0,0.0,,66,5,Sinker,1,5,1,5,5,1,1,5,Infield shade,Standard,144.0,-0.008,-0.233,,,,,0.233,,-4,-4,0.027,0.027,27,25,27,26,1,3,4.0,1.0,2.0,1.0,1.58,1.32,1.32,37.6,,,,,,Sinker,True
SI,2026-08-06,100.6,2.63,5.86,"Morejon, Adrian",682998,670970,,foul,,,,,9.0,,R,L,L,AZ,SD,S,,,2,1,2026,1.42,0.66,0.7921397709641902,1.9873437073177216,,,,1,8,Bot,,,,,,,-8.427116653072032,-146.21550720437452,-6.72754438456197,22.3006680920156,35.09307593919185,-21.193215626998207,3.10328084,1.566141732,231.0,77.4,26.0,100.2,2475.0,6.2,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.3,,,,,,,,66,4,Sinker,1,5,1,5,5,1,1,5,Infield shade,Standard,138.0,-0.003,-0.075,75.3,7.0,,,0.075,88.0,-4,-4,0.03,0.03,27,25,27,26,1,3,4.0,1.0,2.0,1.0,1.6,1.42,1.42,36.0,-1.2118915302621756,9.54281967065559,33.56643186933994,33.0620365335811,25.63768398396442,Sinker,False
SL,2026-08-06,89.4,2.71,5.89,"Morejon, Adrian",682998,670970,,ball,,,,,12.0,,R,L,L,AZ,SD,B,,,1,1,2026,-0.51,-0.19,0.7868103054005313,3.201517761233031,,,,1,8,Bot,,,,,,,-3.575186116459762,-130.17090786789834,-0.0121997019619808,-4.982716928333779,27.896001229574875,-34.49547255065554,3.10328084,1.566141732,,,,89.1,2927.0,6.1,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.36,,,,,,,,66,3,Slider,1,5,1,5,5,1,1,5,Infield shade,Standard,296.0,0.002,0.056,,,,,-0.056,,-4,-4,0.028,0.028,27,25,27,26,1,3,4.0,1.0,2.0,1.0,3.04,-0.51,-0.51,39.0,,,,,,Slider,False
SI,2026-08-06,100.4,2.53,5.96,"Morejon, Adrian",682998,670970,,ball,,,,,12.0,,R,L,L,AZ,SD,B,,,0,1,2026,1.38,0.86,2.119221148208994,2.8241746516810164,,,,1,8,Bot,,,,,,,-4.451008480735516,-146.08075283911862,-5.173027551506054,20.87266616440048,34.941140690228885,-18.84885407990511,3.10328084,1.566141732,,,,100.0,2470.0,6.1,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.39,,,,,,,,66,2,Sinker,1,5,1,5,5,1,1,5,Infield shade,Standard,139.0,0.001,0.032,,,,,-0.032,,-4,-4,0.027,0.027,27,25,27,26,1,3,4.0,1.0,2.0,1.0,1.41,1.38,1.38,39.5,,,,,,Sinker,False
SI,2026-08-06,99.3,2.32,5.89,"Morejon, Adrian",682998,670970,,foul,,,,,12.0,,R,L,L,AZ,SD,S,,,0,0,2026,1.3,0.81,1.0273866987654805,3.004374181744053,,,,1,8,Bot,,,,,,,-6.602687816569411,-144.52544747895564,-4.239093387849347,19.784934244034936,33.58745053514283,-19.96042513920023,3.10328084,1.566141732,165.0,62.8,54.0,99.3,2308.0,6.3,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.21,,,,,,,,66,1,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,140.0,-0.001,-0.041,67.0,6.0,,,0.041,88.0,-4,-4,0.028,0.028,27,25,27,26,1,3,4.0,1.0,2.0,1.0,1.5,1.3,1.3,41.8,-0.9752674408985156,20.4938117732764,21.874259268300197,28.20376075908358,21.170933755953225,Sinker,False
CH,2026-08-06,91.9,2.68,6.03,"Morejon, Adrian",672695,670970,strikeout,swinging_strike,,,,,14.0,"Geraldo Perdomo strikes out swinging, catcher Freddy Fermin to first baseman Ty France.",R,R,L,AZ,SD,S,2.0,,2,2,2026,1.0,-0.45,0.6828922983725056,1.3086441795307535,,,,0,8,Bot,,,,,,,-7.175686029085712,-133.6643248959877,-4.851666384027213,13.54009694677518,29.653970714668052,-36.62638058648324,3.31742126,1.674212598,,,,91.6,914.0,6.2,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.31,,0.0,0.0,1.0,0.0,0.0,,65,5,Changeup,1,5,1,5,5,1,1,5,Standard,Strategic,96.0,-0.014,-0.232,69.6,7.3,0.614175492,,0.232,,-4,-4,0.042,0.042,27,26,27,27,1,3,4.0,1.0,2.0,1.0,3.15,1.0,-1.0,39.2,3.472793398461314,0.4906195481611434,35.855071626128726,41.354208751079796,30.710080228578725,Changeup,True
SI,2026-08-06,100.5,2.36,5.91,"Morejon, Adrian",672695,670970,,ball,,,,,13.0,,R,R,L,AZ,SD,B,,,1,2,2026,1.38,0.84,-1.0867711461982466,2.1930145291066157,,,,0,8,Bot,,,,,,,-12.70652499985705,-145.666789177208,-6.710519486734531,22.563364735848012,34.12696355720029,-18.78329200228221,3.31742126,1.674212598,,,,100.3,2472.0,6.4,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.11,,,,,,,,65,4,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,139.0,0.003,0.046,,,,,-0.046,,-4,-4,0.039,0.039,27,26,27,27,1,3,4.0,1.0,2.0,1.0,1.44,1.38,-1.38,39.9,,,,,,Sinker,False
SI,2026-08-06,101.6,2.66,5.99,"Morejon, Adrian",672695,670970,,ball,,,,,12.0,,R,R,L,AZ,SD,B,,,0,2,2026,1.26,0.86,0.6443281411556698,3.943727473859399,,,,0,8,Bot,,,,,,,-8.608647528759569,-147.71108642301184,-2.340018549785689,20.5151690080237,35.62595118390529,-19.241066136192725,3.31742126,1.674212598,,,,101.3,2476.0,6.2,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.29,,,,,,,,65,3,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,142.0,0.001,0.022,,,,,-0.022,,-4,-4,0.038,0.038,27,26,27,27,1,3,4.0,1.0,2.0,1.0,1.36,1.26,-1.26,39.9,,,,,,Sinker,False
SI,2026-08-06,100.2,2.48,6.0,"Morejon, Adrian",672695,670970,,swinging_strike,,,,,2.0,,R,R,L,AZ,SD,S,,,0,1,2026,1.35,0.79,-0.0753708991298884,2.817699395869515,,,,0,8,Bot,,,,,,,-10.177404413859298,-145.55043152055725,-5.075073033873146,21.53789684220707,34.689181972146834,-19.948279577608695,3.31742126,1.674212598,,,,100.0,2502.0,6.3,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.21,,,,,,,,65,2,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,141.0,-0.004,-0.054,66.3,6.2,0.501559992,,0.054,,-4,-4,0.042,0.042,27,26,27,27,1,3,4.0,1.0,2.0,1.0,1.49,1.35,-1.35,39.0,-5.65157115095396,11.834251697899097,44.45532339502501,32.506833726342045,19.89163431734049,Sinker,False
SI,2026-08-06,100.3,2.59,5.95,"Morejon, Adrian",672695,670970,,swinging_strike,,,,,9.0,,R,R,L,AZ,SD,S,,,0,0,2026,1.22,0.85,0.7371966645497521,1.9998687820158725,,,,0,8,Bot,,,,,,,-7.982429135112831,-145.76203000575146,-7.353616807407493,19.311820387420408,35.24867952480372,-18.449347014525515,3.31742126,1.674212598,,,,100.0,2450.0,6.3,825053,666023,664034,630105,592518,593428,650859,701538,665487,54.24,,,,,,,,65,1,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,146.0,-0.002,-0.041,70.3,6.7,1.156552668,,0.041,,-4,-4,0.044,0.044,27,26,27,27,1,3,4.0,1.0,2.0,1.0,1.43,1.22,-1.22,38.2,-8.61137402687264,19.521118146402696,41.85232766931238,43.10832560076908,16.78335162534613,Sinker,False
FF,2026-08-02,100.1,2.5,5.92,"Morejon, Adrian",650333,670970,field_out,hit_into_play,,,,,2.0,Luis Arraez flies out to center fielder Jackson Merrill.,R,L,L,SD,SF,X,8.0,fly_ball,0,2,2026,0.76,1.21,0.1616382238202579,2.988685600907359,,,687529.0,2,9,Top,79.9,76.33,,,,,-8.183395067167396,-145.51032700604682,-5.42948226762638,12.65655435316065,33.900519829171316,-13.844093496235557,3.124343832,1.576771654,325.0,90.5,32.0,100.1,2431.0,6.3,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.18,0.051,0.074,0.0,1.0,0.0,0.0,3.0,76,3,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,140.0,0.047,-0.173,61.3,5.1,,0.127,0.173,90.5,1,-1,0.953,0.047,27,29,27,29,1,4,1.0,2.0,4.0,2.0,1.07,0.76,0.76,42.0,7.981719536563332,4.088848048187613,26.43937071569503,31.85496851778681,31.88007841463899,Four-seam,True
FF,2026-08-02,100.0,2.4,5.84,"Morejon, Adrian",650333,670970,,foul,,,,,6.0,,R,L,L,SD,SF,S,,,0,1,2026,0.66,1.1,0.3164658221856357,2.5035332395292658,,,687529.0,2,9,Top,,,,,,,-7.237246367285229,-145.4788498347009,-6.299664444735918,10.94794721818991,31.4295066858965,-15.250229483795236,3.124343832,1.576771654,245.0,77.6,31.0,100.3,2425.0,6.3,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.21,,,,,,,,76,2,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,138.0,0.02,-0.061,61.4,5.1,,,0.061,88.0,1,-1,0.933,0.067,27,29,27,29,1,4,1.0,2.0,4.0,2.0,1.17,0.66,0.66,43.1,-2.985098642120044,14.991571992425165,38.59581414760202,30.67177850163957,23.421235063285884,Four-seam,False
SI,2026-08-02,99.9,2.47,5.84,"Morejon, Adrian",650333,670970,,foul,,,,,5.0,,R,L,L,SD,SF,S,,,0,0,2026,1.29,0.79,-0.0791320004341324,2.546429507665869,,,687529.0,2,9,Top,,,,,,,-9.992094451409924,-145.11529862557276,-5.343350147330338,20.562437708173025,35.24114919591406,-19.90427990975555,3.124343832,1.576771654,132.0,87.1,8.0,99.6,2522.0,6.3,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.21,,,,,,,,76,1,Sinker,5,4,4,5,4,5,4,5,Standard,Standard,142.0,0.012,-0.041,62.5,5.3,,,0.041,88.0,1,-1,0.921,0.079,27,29,27,29,1,4,1.0,2.0,4.0,2.0,1.51,1.29,1.29,39.4,-0.3855682336224543,18.30920471822772,35.99233316063997,34.67584212046031,21.876529781116457,Sinker,False
SI,2026-08-02,100.8,2.43,5.88,"Morejon, Adrian",678545,670970,hit_by_pitch,hit_by_pitch,,,,,11.0,Osleivis Basabe hit by pitch.,R,R,L,SD,SF,B,,,0,0,2026,1.47,0.83,-1.6870580906571937,3.956933268764693,,,,2,9,Top,,,,,,,-14.795432142236251,-146.01965086842938,-1.7669533464474556,24.696187567239168,36.94508602628078,-20.067844765636018,3.18402231,1.606889764,,,,100.1,2405.0,6.3,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.15,,0.729366,0.7,1.0,0.0,0.0,,75,1,Sinker,5,4,4,5,4,5,4,5,Standard,Standard,140.0,-0.042,0.333,,,,,-0.333,,1,-1,0.963,0.037,27,25,27,26,1,3,1.0,1.0,4.0,1.0,1.44,1.47,-1.47,41.1,,,,,,Sinker,True
CH,2026-08-02,92.7,2.52,5.89,"Morejon, Adrian",691740,670970,strikeout,swinging_strike,,,,,14.0,Daniel Susac strikes out swinging.,R,R,L,SD,SF,S,2.0,,2,2,2026,0.94,-0.62,0.5810876647176345,1.0403429934727373,,,,1,9,Top,,,,,,,-6.972718447319851,-134.76401064354258,-4.914759512184471,13.063566102259744,30.722576863817604,-38.766637155606325,3.418348097,1.725147638,,,,92.3,962.0,6.2,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.31,,0.0,0.0,1.0,0.0,0.0,,74,7,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,103.0,0.047,-0.233,66.7,8.7,5.40786396,,0.233,,1,-1,0.916,0.084,27,25,27,25,1,0,1.0,1.0,4.0,1.0,3.29,0.94,-0.94,42.2,27.688753786174207,-23.353199723032937,38.1671087196803,42.86408284282831,50.66718464119194,Changeup,True
CH,2026-08-02,92.0,2.61,5.92,"Morejon, Adrian",691740,670970,,foul,,,,,12.0,,R,R,L,SD,SF,S,,,2,2,2026,0.85,-0.3,1.183367012002155,2.617605869828538,,,,1,9,Top,,,,,,,-5.430360487582664,-134.01286594747077,-1.707594963543619,11.438606052068913,27.021356235310527,-35.68624477458769,3.418348097,1.725147638,,,,91.9,964.0,6.0,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.48,,,,,,,,74,6,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,104.0,0.0,0.0,67.4,7.1,,,0.0,,1,-1,0.916,0.084,27,25,27,25,1,0,1.0,1.0,4.0,1.0,2.97,0.85,-0.85,40.6,9.41586158739171,13.617212749832838,28.97750072121094,50.93544247455994,28.486136215085775,Changeup,False
FF,2026-08-02,100.6,2.44,5.86,"Morejon, Adrian",691740,670970,,foul,,,,,6.0,,R,R,L,SD,SF,S,,,2,2,2026,0.96,1.09,0.7190604120969981,2.3469802709354295,,,,1,9,Top,,,,,,,-7.015373387068203,-146.26319586126888,-6.788786370528075,15.44565341822572,36.040888579110344,-15.025768287303285,3.418348097,1.725147638,228.0,83.7,53.0,100.3,2402.0,6.3,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.23,,,,,,,,74,5,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,141.0,0.0,0.0,62.9,7.3,,,0.0,88.0,1,-1,0.916,0.084,27,25,27,25,1,0,1.0,1.0,4.0,1.0,1.17,0.96,-0.96,48.3,25.63649035593813,21.525613337696644,31.81090582059213,45.08001132063055,27.95094393767164,Four-seam,False
CH,2026-08-02,92.3,2.57,5.91,"Morejon, Adrian",691740,670970,,ball,,,,,14.0,,R,R,L,SD,SF,B,,,1,2,2026,0.92,-0.24,1.51127725693555,1.9900829932019837,,,,1,9,Top,,,,,,,-4.672251559823266,-134.30172429082458,-3.385867584677413,12.126190788096238,29.90020102430056,-34.490051338749126,3.418348097,1.725147638,,,,92.0,827.0,6.1,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.35,,,,,,,,74,4,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,101.0,-0.008,0.051,,,,,-0.051,,1,-1,0.924,0.076,27,25,27,25,1,0,1.0,1.0,4.0,1.0,2.92,0.92,-0.92,41.3,,,,,,Changeup,False
CH,2026-08-02,93.3,2.57,5.87,"Morejon, Adrian",691740,670970,,foul,,,,,8.0,,R,R,L,SD,SF,S,,,1,1,2026,1.11,-0.23,0.0340169950381741,1.9765356912210992,,,,1,9,Top,,,,,,,-8.886436222867157,-135.5869352619427,-3.478444755638628,15.666027165410808,30.592875939596787,-34.402766284840546,3.418348097,1.725147638,5.0,79.3,-24.0,92.8,923.0,6.1,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.38,,,,,,,,74,3,Changeup,5,4,4,5,4,5,4,5,Standard,Strategic,101.0,0.013,-0.07,73.2,7.8,,,0.07,88.0,1,-1,0.911,0.089,27,25,27,25,1,0,1.0,1.0,4.0,1.0,2.86,1.11,-1.11,38.8,19.743234879005097,-7.9011271964401955,39.936578440975424,37.89525427727516,41.221556942878536,Changeup,False
SI,2026-08-02,100.7,2.61,5.81,"Morejon, Adrian",691740,670970,,swinging_strike,,,,,12.0,,R,R,L,SD,SF,S,,,1,0,2026,1.48,0.81,0.9364465319628869,3.207621588701808,,,,1,9,Top,,,,,,,-8.153600037654229,-146.37683254426597,-3.5957180534057276,23.267473059748923,38.756483652161734,-19.859682807973066,3.418348097,1.725147638,,,,99.9,2527.0,6.2,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.3,,,,,,,,74,2,Sinker,5,4,4,5,4,5,4,5,Standard,Strategic,140.0,0.011,-0.05,35.0,5.6,2.739692004,,0.05,,1,-1,0.9,0.1,27,25,27,25,1,0,1.0,1.0,4.0,1.0,1.46,1.48,-1.48,37.8,-2.212201743400103,27.24763497332079,36.52603306112306,48.09711734942068,14.51524646389081,Sinker,False
CH,2026-08-02,92.9,2.58,5.93,"Morejon, Adrian",691740,670970,,ball,,,,,14.0,,R,R,L,SD,SF,B,,,0,0,2026,0.8,-0.27,0.6044815486000878,0.918792549781292,,,,1,9,Top,,,,,,,-6.723332987230205,-134.99248369560982,-6.125489378416917,11.269051948648723,30.822262889144135,-34.2318753133375,3.418348097,1.725147638,,,,92.2,1042.0,6.1,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.43,,,,,,,,74,1,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,108.0,-0.008,0.041,,,,,-0.041,,1,-1,0.908,0.092,27,25,27,25,1,0,1.0,1.0,4.0,1.0,2.93,0.8,-0.8,40.0,,,,,,Changeup,False
CH,2026-08-02,92.6,2.6,5.91,"Morejon, Adrian",683766,670970,strikeout,swinging_strike,,,,,14.0,Christian Koss strikes out swinging.,R,R,L,SD,SF,S,2.0,,2,2,2026,0.73,-0.05,0.5035805060913303,0.9711048871630004,,,,0,9,Top,,,,,,,-6.85394215093371,-134.6056115199297,-6.390678007405845,10.3403570614824,28.91371807142288,-31.58875744480566,3.254232283,1.642322835,,,,92.1,1032.0,6.0,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.47,,0.0,0.0,1.0,0.0,0.0,,73,6,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,99.0,0.062,-0.232,49.8,7.3,3.161341104,,0.232,,1,-1,0.846,0.154,27,28,27,28,1,0,1.0,1.0,4.0,1.0,2.71,0.73,-0.73,41.0,11.848827905546072,10.16661728564402,32.37288624406061,44.01144059441256,23.67027595939872,Changeup,True
CH,2026-08-02,92.4,2.67,5.87,"Morejon, Adrian",683766,670970,,ball,,,,,14.0,,R,R,L,SD,SF,B,,,1,2,2026,1.1,0.09,0.8230539444725102,1.0243690367934568,,,,0,9,Top,,,,,,,-7.024096676708598,-134.37064854103852,-6.415846327314153,14.867912751917888,28.986499504334844,-29.90418198159748,3.254232283,1.642322835,,,,91.9,972.0,6.0,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.51,,,,,,,,73,5,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,107.0,-0.011,0.046,,,,,-0.046,,1,-1,0.857,0.143,27,28,27,28,1,0,1.0,1.0,4.0,1.0,2.58,1.1,-1.1,39.2,,,,,,Changeup,False
FF,2026-08-02,100.2,2.42,5.96,"Morejon, Adrian",683766,670970,,foul,,,,,2.0,,R,R,L,SD,SF,S,,,1,2,2026,0.41,1.15,0.0311043601715036,2.9870564497114622,,,,0,9,Top,,,,,,,-7.48951293618209,-145.76584088225928,-5.433264497165782,7.5792174164684205,31.98740620271334,-14.676017138216972,3.254232283,1.642322835,239.0,75.6,31.0,100.3,2427.0,6.2,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.32,,,,,,,,73,4,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,141.0,0.0,0.0,64.0,5.6,,,0.0,88.0,1,-1,0.857,0.143,27,28,27,28,1,0,1.0,1.0,4.0,1.0,1.11,0.41,-0.41,44.7,-3.8853424130703873,32.3770989788543,26.650891065006096,38.00432612714141,13.711225122545551,Four-seam,False
CH,2026-08-02,92.1,2.61,5.92,"Morejon, Adrian",683766,670970,,ball,,,,,14.0,,R,R,L,SD,SF,B,,,0,2,2026,0.79,-0.32,1.9251130503820388,0.7987788546822747,,,,0,9,Top,,,,,,,-3.449374846243314,-134.02008024449302,-6.176044386401199,10.31081077693006,28.858285867869625,-34.85947525270943,3.254232283,1.642322835,,,,91.5,905.0,5.9,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.57,,,,,,,,73,3,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,106.0,-0.007,0.022,,,,,-0.022,,1,-1,0.864,0.136,27,28,27,28,1,0,1.0,1.0,4.0,1.0,3.0,0.79,-0.79,41.8,,,,,,Changeup,False
CH,2026-08-02,91.6,2.76,5.97,"Morejon, Adrian",683766,670970,,swinging_strike,,,,,14.0,,R,R,L,SD,SF,S,,,0,1,2026,0.92,-0.15,0.5759761044440055,0.426131077168784,,,,0,9,Top,,,,,,,-7.390070745121769,-133.04281679110858,-7.392780984611139,12.558503703706188,31.41445838029111,-32.33155636166566,3.254232283,1.642322835,,,,90.5,904.0,6.0,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.54,,,,,,,,73,2,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,104.0,0.018,-0.054,70.2,7.5,6.060817608,,0.054,,1,-1,0.846,0.154,27,28,27,28,1,0,1.0,1.0,4.0,1.0,2.89,0.92,-0.92,39.8,12.339212181552604,1.3540068640777785,36.05444087517568,44.83804271452705,26.54706569723551,Changeup,False
CH,2026-08-02,91.8,2.81,5.93,"Morejon, Adrian",683766,670970,,called_strike,,,,,14.0,,R,R,L,SD,SF,S,,,0,0,2026,0.8,-0.12,0.961975617396514,1.525158048277356,,,,0,9,Top,,,,,,,-6.3344001562224035,-133.4828453368537,-4.707010619117195,10.96988894607014,31.00561267407038,-32.69485016898006,3.254232283,1.642322835,,,,91.0,943.0,6.0,823270,669134,664034,630105,823550,593428,650859,701538,687749,54.51,,,,,,,,73,1,Changeup,5,4,4,5,4,5,4,5,Standard,Standard,106.0,0.011,-0.041,,,,,0.041,,1,-1,0.835,0.165,27,28,27,28,1,0,1.0,1.0,4.0,1.0,2.84,0.8,-0.8,40.4,,,,,,Changeup,False
