Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Tyler Alexander","TEX",6.835444714087121,3.0759501213392046,2.22222222,0.34177223570435605,0.17094017,0.07692308,0.09401709,0.24528301886792453,1.3291142499613846,0.29411764705882354,0.50561798,142.96739375567958,80.11842633021614,105.8206235287591,5.810128006974053,3.3239100544140694,2.4862179525599837,4.376155015471815,4.12635792695826,"Tyler Alexander",17735,641302
"Seranthony Domínguez","- - -",7.623530595872,3.494118189774667,2.18181818,1.2705884326453334,0.20869565,0.09565217,0.11304348,0.21359223300970873,1.1647060632582222,0.24,0.88028169,73.40251789255483,112.1509978388335,112.22916072006458,2.858823973452,4.507826822439314,-1.6490028489873136,4.641470096783019,4.120574723526962,"Seranthony Dominguez",19249,622554
"Paul Blackburn","NYY",7.89622781150951,4.330189445021344,1.82352941,0.7641510785331783,0.22627737,0.12408759,0.10218978,0.16666666666666666,1.0471699965084296,0.19767441860465115,0.97560976,18.461825076774947,91.92934900322263,95.21032475717587,0.7641510785331783,3.888514867608536,-3.1243637890753577,3.9368859284268,4.100241672595908,"Paul Blackburn",14739,621112
"Tyler Holton","DET",6.1807241720887,2.6024101777215582,2.375,0.9759038166455842,0.16521739,0.06956522,0.09565217,0.23076923076923078,1.1566267456540258,0.25609756097560976,0.90909091,46.78175806805872,103.49078625922176,108.70928960923835,1.9518076332911685,4.324977814535235,-2.373170181244067,4.495746531155467,4.078595754885326,"Tyler Holton",26231,663947
"Craig Yoho","- - -",9.360001506328825,4.680000753164412,2,1.4400002317428962,0.23636364,0.11818182,0.11818182,0.22105263157894736,1.360000218868291,0.26153846153846155,0.69078947,130.57003625956352,119.1225310511197,105.35561360619252,5.4000008690358605,4.896062186956453,0.5039386820794078,4.384116731747869,4.078414508094928,"Craig Yoho",33248,684974
"Travis Adams","MIN",7.23711436707569,3.0618560783781765,2.36363636,0.8350516577395027,0.203125,0.0859375,0.1171875,0.2222222222222222,1.144330049494874,0.26136363636363635,0.67073171,87.04010786477988,90.78546567445001,105.76095063722278,3.618557183537845,3.714618680788575,-0.0960614972507301,4.373684542476587,4.075241586446762,"Travis Adams",30180,701519
"Dylan Smith","SFG",10.800002227306825,5.7600011878969735,1.875,0.36000007424356084,0.26315789,0.14035088,0.12280702,0.25510204081632654,1.640000338220666,0.3582089552238806,0.65656566,105.97614594580172,77.1431105747045,95.08775165895338,4.3200008909227305,3.1360619055271166,1.183938985395614,4.003187331477046,4.073097085166854,"Dylan Smith",30145,681916
"Antonio Senzatela","- - -",6.447763092668718,3.626866739626154,1.77777778,1.2089555798753846,0.15686275,0.08823529,0.06862745,0.31521739130434784,1.701493038343134,0.3561643835616438,0.63218391,142.28433074027137,112.59643464897248,98.67901371021615,6.044777899376923,4.752778803032989,1.2919990963439343,4.154196336102574,4.065460383395223,"Antonio Senzatela",15488,622608
"Tyler Rogers","TOR",5.81012711270352,3.0759496479018633,1.88888889,0.6835443662004141,0.15454545,0.08181818,0.07272727,0.24242424242424243,1.2531646713674258,0.275,0.86956522,49.721834452016935,96.86974372927779,104.40921279921058,2.050633098601242,4.0454290725561854,-1.9947959739549432,4.317722249725878,4.0400205365882496,"Tyler Rogers",15541,643511
"Bennett Sousa","HOU",9.236844818214355,3.90789588462915,2.36363636,1.4210530489560544,0.23214286,0.09821429,0.13392857,0.26732673267326734,1.5000004405647243,0.323943661971831,0.74074074,103.97011432041334,107.49753621364037,109.9753880536537,4.263159146868164,4.398693858820883,-0.13553471195271882,4.548163331074139,4.001625761172419,"Bennett Sousa",21345,656986
"Alex Vesia","LAD",9.616440130680775,4.4383569833911265,2.16666667,1.4794523277970422,0.26530612,0.12244898,0.14285714,0.16279069767441862,1.0684933478534193,0.17857142857142858,0.78431373,79.7342877803789,106.60640294578883,109.45229225691537,3.328767737543345,4.575514225074874,-1.2467464875315293,4.6072020056049015,3.993378818674975,"Alex Vesia",25007,681911
