pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-07-19,87.1,1.89,5.94,"Matsui, Yuki",657041,673513,,called_strike,,,,,8.0,,R,R,L,KC,SD,S,,,1,0,2026,-0.47,0.32,-0.0856707048721735,1.9163551626494717,,,,1,5,Bot,,,,,,,-3.6771340857254344,-126.8818365856949,-3.9772918669340296,-4.412958297980926,22.70880454914567,-28.20189845131046,3.146284449,1.587844488,,,,86.7,2767.0,5.7,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.78,,,,,,,,48,2,Slider,2,7,2,7,7,2,2,7,Infield shade,Standard,211.0,-0.002,-0.05,,,,,0.05,,-5,-5,0.063,0.063,30,30,31,31,1,2,8.0,1.0,2.0,1.0,2.65,-0.47,0.47,51.8,,,,,
FF,2026-07-19,92.5,1.69,6.02,"Matsui, Yuki",657041,673513,,ball,,,,,11.0,,R,R,L,KC,SD,B,,,1,1,2026,0.52,1.4,-0.3367496372174529,3.6082217829450105,,,,1,5,Bot,,,,,,,-6.196206264601858,-134.66121519023335,-3.2787830969158045,7.666744451062263,28.404091871094018,-14.577092034689992,3.146284449,1.587844488,,,,91.9,2543.0,5.8,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.69,,,,,,,,48,3,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shade,Standard,159.0,0.002,0.056,,,,,-0.056,,-5,-5,0.061,0.061,30,30,31,31,1,2,8.0,1.0,2.0,1.0,1.25,0.52,-0.52,53.7,,,,,
FF,2026-07-19,92.5,1.71,5.96,"Matsui, Yuki",657041,673513,,foul_tip,,,,,11.0,,R,R,L,KC,SD,S,,,2,1,2026,0.48,1.59,-0.8470358811488452,2.9686617158204376,,,,1,5,Bot,,,,,,,-7.440452247131588,-134.54419033136278,-5.117099822698114,7.489117380280129,29.128991092836095,-11.933910746468255,3.146284449,1.587844488,,,,91.8,2522.0,5.9,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.6,,,,,,,,48,4,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shade,Standard,158.0,-0.003,-0.075,67.9,5.3,,,0.075,,-5,-5,0.063,0.063,30,30,31,31,1,2,8.0,1.0,2.0,1.0,1.08,0.48,-0.48,51.8,-5.975647597065043,21.2331748448129,30.698681779261857,27.65687452564771,14.145662277018657
FF,2026-07-19,93.2,1.86,6.0,"Matsui, Yuki",657041,673513,,ball,,,,,12.0,,R,R,L,KC,SD,B,,,2,2,2026,0.53,1.4,0.9098112097445268,4.270759317699817,,,,1,5,Bot,,,,,,,-3.539673854688546,-135.79980196417944,-1.654577528678492,7.276651283598057,29.823225800519843,-14.70439654262224,3.146284449,1.587844488,,,,92.4,2556.0,5.7,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.78,,,,,,,,48,5,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shade,Standard,156.0,0.003,0.112,,,,,-0.112,,-5,-5,0.06,0.06,30,30,31,31,1,2,8.0,1.0,2.0,1.0,1.22,0.53,-0.53,52.5,,,,,
FF,2026-07-19,93.0,1.77,5.93,"Matsui, Yuki",657041,673513,strikeout,foul_tip,,,,,11.0,Lane Thomas strikes out on a foul tip.,R,R,L,KC,SD,S,2.0,,3,2,2026,0.18,1.61,-0.9130118620996144,3.041156294632102,,,,1,5,Bot,,,,,,,-7.136650961468767,-135.21127386479796,-4.9875259503468,3.701489810255684,28.32478829556029,-11.505809655072412,3.146284449,1.587844488,,,,92.5,2574.0,5.9,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.58,,0.0,0.0,1.0,0.0,0.0,,48,6,4-Seam Fastball,2,7,2,7,7,2,2,7,Infield shade,Standard,158.0,-0.011,-0.345,68.1,5.2,,,0.345,,-5,-5,0.063,0.063,30,30,31,31,1,2,8.0,1.0,2.0,1.0,1.02,0.18,-0.18,52.7,-7.982809985300924,25.066113830936935,28.01609611108655,26.26513409287178,14.379366561562282
FF,2026-07-19,93.3,1.89,5.93,"Matsui, Yuki",686555,673513,,called_strike,,,,,5.0,,R,R,L,KC,SD,S,,,0,0,2026,0.31,1.67,0.0069721687922461,1.9968681941636008,,,,2,5,Bot,,,,,,,-5.404581300683182,-135.5800201792114,-7.769492618597156,5.035423626939893,29.260416297269987,-10.022017891845064,3.012885499,1.520521654,,,,92.3,2527.0,5.7,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.76,,,,,,,,49,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,155.0,-0.001,-0.045,,,,,0.045,,-5,-5,0.052,0.052,30,28,31,29,1,2,8.0,1.0,2.0,1.0,0.95,0.31,-0.31,50.1,,,,,
FS,2026-07-19,85.8,2.0,5.87,"Matsui, Yuki",686555,673513,,ball,,,,,13.0,,R,R,L,KC,SD,B,,,0,1,2026,0.8,0.0,-0.6510484391631373,-0.0650891386727403,,,,2,5,Bot,,,,,,,-7.778907270859872,-124.5778780597268,-7.424232982257374,9.887633671692516,25.083344964047207,-30.817327321909733,3.012885499,1.520521654,,,,85.3,1233.0,6.1,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.38,,,,,,,,49,2,Split-Finger,2,7,2,7,7,2,2,7,Infield shade,Standard,123.0,0.001,0.03,,,,,-0.03,,-5,-5,0.051,0.051,30,28,31,29,1,2,8.0,1.0,2.0,1.0,3.11,0.8,-0.8,54.3,,,,,
FS,2026-07-19,84.4,1.8,5.92,"Matsui, Yuki",686555,673513,,called_strike,,,,,5.0,,R,R,L,KC,SD,S,,,1,1,2026,0.98,0.33,0.1692332407084524,2.280591550370223,,,,2,5,Bot,,,,,,,-5.696446179173437,-122.8741337337306,-2.5628178115404223,11.017085144582811,24.55932456724878,-28.49491895849895,3.012885499,1.520521654,,,,84.1,1278.0,6.1,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.39,,,,,,,,49,3,Split-Finger,2,7,2,7,7,2,2,7,Infield shade,Standard,125.0,-0.001,-0.064,,,,,0.064,,-5,-5,0.052,0.052,30,28,31,29,1,2,8.0,1.0,2.0,1.0,2.87,0.98,-0.98,52.9,,,,,
FS,2026-07-19,85.9,1.88,5.93,"Matsui, Yuki",686555,673513,strikeout,swinging_strike,,,,,9.0,Isaac Collins strikes out swinging.,R,R,L,KC,SD,S,2.0,,1,2,2026,0.67,0.34,0.3056565465286878,1.6212573934594738,,,,2,5,Bot,,,,,,,-5.013695532019528,-125.05936200479589,-4.427427236420356,7.993913759146642,23.38375840315216,-27.988633996509833,3.012885499,1.520521654,,,,85.4,1176.0,5.8,824086,669134,664034,650859,592518,593428,687749,701538,665487,54.75,,0.0,0.0,1.0,0.0,0.0,,49,4,Split-Finger,2,7,2,7,7,2,2,7,Infield shade,Standard,120.0,-0.003,-0.183,71.6,7.9,3.96510348,,0.183,,-5,-5,0.051,0.051,30,28,31,29,1,2,8.0,1.0,2.0,1.0,2.73,0.67,-0.67,53.8,17.855457059983067,-29.214071500072837,23.64680348137409,43.14661637504973,53.22544867056826
FS,2026-07-21,83.0,2.0,6.17,"Matsui, Yuki",663698,673513,,ball,,,,,13.0,,R,R,L,ATL,SD,B,,,0,0,2026,0.77,0.16,-0.6559143578332263,1.4967519507237204,621566.0,671739.0,,2,6,Bot,,,,,,,-7.462630476481775,-120.73601462407008,-4.299987270953492,8.92110814433883,21.613515258908407,-30.0374494328761,3.299868766,1.665354331,,,,82.6,1222.0,5.9,824895,669134,664034,630105,592518,593428,657757,701538,665487,54.63,,,,,,,,56,1,Split-Finger,2,6,2,6,6,2,2,6,Standard,Standard,123.0,0.002,0.02,,,,,-0.02,,-4,-4,0.105,0.105,30,29,31,30,1,0,2.0,1.0,2.0,3.0,3.13,0.77,-0.77,55.9,,,,,
