Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Hogan Harris","ATH",12.17647423133827,5.823531154118304,2.09090909,1.058823846203328,0.29487179,0.14102564,0.15384615,0.23979591836734693,1.5686279203012266,0.33884297520661155,0.82245431,86.83269066567422,98.46198543274707,96.28695236055407,3.7058834617116476,4.145832036358358,-0.43994857464671,3.988602300202253,3.731390109102693,"Hogan Harris",21520,663687
"Brooks Raley","- - -",8.930771065210122,3.32307760565958,2.6875,0.6230770510611713,0.24022346,0.08938547,0.15083799,0.20625,1.1307694630369405,0.2631578947368421,0.79497908,55.86209150040216,78.98120986702958,97.3700747630784,2.284615853890961,3.3177774683258336,-1.0331616144348725,4.102945717087165,3.693386117833295,"Brooks Raley",10061,548384
"Tyler Holton","DET",6.794703703293884,1.9668879141113873,3.45454545,1.0728479531516657,0.18181818,0.05263158,0.1291866,0.26153846153846155,1.2317883906556162,0.2980132450331126,0.77738516,68.74685008748767,95.54470762933121,91.78611160600163,2.8609278750711087,3.961180596426757,-1.1002527213556483,3.801868354627038,3.6589479776935288,"Tyler Holton",26231,663947
"José A. Ferrer","SEA",7.328572427010186,2.5071431987140107,2.92307692,0.9642858456592349,0.18536585,0.06341463,0.12195122,0.26737967914438504,1.350000183922929,0.3125,0.81967213,84.48055764808046,101.03824852495545,97.76630709832214,3.278571875241399,4.0084368871182985,-0.7298650118768997,4.049978776765972,3.6559120836652568,"Jose A. Ferrer",24017,678606
"Jovani Morán","BOS",9.613638030596304,4.090909800253747,2.35,0.8181819600507494,0.27325581,0.11627907,0.15697674,0.13245033112582782,0.9090910667230548,0.16,0.9039548,42.5661883094225,85.76152588398473,95.90960506431537,1.840909410114186,3.5642810001846335,-1.7233715900704474,3.9729466586629423,3.6423190890120942,"Jovani Moran",20422,663558
"Enmanuel De Jesus","DET",8.840709456842044,3.1061952145661236,2.84615385,0.4778761868563267,0.23717949,0.08333333,0.15384615,0.21830985915492956,1.168141790093243,0.2815533980582524,0.63981043,86.12367389035171,70.65633316292646,93.99263940980718,3.58407140142245,2.927716127869587,0.656355273552863,3.893414282442695,3.6117747273749288,"Enmanuel De Jesus",18554,646241
"JoJo Romero","STL",9.000002395275665,3.348838100567689,2.6875,1.0465119064274029,0.2311828,0.08602151,0.14516129,0.24096385542168675,1.3023259279985457,0.2966101694915254,0.81132075,81.63454448987252,96.77781269764611,92.48831679933245,3.348838100567689,3.993985175725445,-0.6451470751577562,3.897550081408361,3.6027820601958482,"JoJo Romero",19574,668941
"Cionel Pérez","- - -",8.62184991412963,3.630252595423002,2.375,1.5882355104975634,0.21965318,0.09248555,0.12716763,0.267515923566879,1.462185073156487,0.3125,0.70539419,126.70438989916501,111.12649959345585,85.61637421321535,5.2184881059205654,4.675243700652592,0.5432444052679735,3.6084191932516902,3.548345037639147,"Cionel Perez",19614,672335
"Erik Miller","- - -",12.600002403259735,5.914286842346407,2.13043478,0.5142858123779483,0.32236842,0.15131579,0.17105263,0.19047619047619047,1.3428573989868653,0.29333333333333333,0.84745763,62.842299966592904,80.15960179277309,80.37380533520565,2.571429061889742,3.258436794281012,-0.6870077323912702,3.3849124190897153,3.5260156004368994,"Erik Miller",26252,669062
"Tyler Alexander","TEX",7.883213434865561,2.167883694588029,3.63636364,0.39416067174327807,0.20512821,0.05641026,0.14871795,0.2692307692307692,1.3138689058109267,0.3357142857142857,0.72635135,81.85599752907558,66.16287089479442,87.44336360345805,3.3503657098178636,2.758540963702298,0.5918247461155657,3.621693468782964,3.421458845221303,"Tyler Alexander",17735,641302
"Mason Fluharty","TOR",10.629925410624537,3.826773147824833,2.77777778,1.2755910492749445,0.27624309,0.09944751,0.17679558,0.24074074074074073,1.346457218679108,0.3113207547169811,0.76612903,103.04859755736149,93.14366941485497,91.65034659117904,4.251970164249815,3.913780166536938,0.3381899977128766,3.796235643257889,3.395763711319837,"Mason Fluharty",31553,689254
"Grant Wolfram","BAL",10.223305893054578,3.4077686310181923,3,0.5242720970797219,0.25490196,0.08496732,0.16993464,0.25,1.368932697930385,0.3368421052631579,0.58091286,128.1404293078901,74.3148031723219,91.91372472466318,5.242720970797219,3.0578819625394895,2.1848390082577294,3.8071628545781255,3.382440406719424,"Grant Wolfram",21623,664991
"Brent Suter","- - -",7.8435762547728745,1.8100560587937402,4.33333333,0.9050280293968701,0.20967742,0.0483871,0.16129032,0.26382978723404255,1.2402235958401553,0.3163841807909605,0.63063063,96.95820202545042,78.8212998960074,79.57351949661185,4.072626132285915,3.304885308343165,0.7677408239427503,3.2979793974593323,3.340518495459307,"Brent Suter",13942,608718
"José Alvarado","PHI",11.541986413327635,3.916031104521876,2.94736842,0.8244276009519739,0.27586207,0.09359606,0.18226601,0.26704545454545453,1.5114506017452853,0.3706896551724138,0.64327485,135.44222696983596,83.13991600263641,96.0971580383049,5.770993206663817,3.5679242907103474,2.20306891595347,4.049388875106737,3.337519758071992,"Jose Alvarado",17780,621237
"Caleb Thielbar","CHC",11.102806904960534,3.280374767374703,3.38461538,2.5233652056728486,0.28571429,0.08441558,0.2012987,0.24822695035460993,1.3457947763588527,0.28735632183908044,0.76470588,128.70421149180095,129.34001897322267,93.28794769585203,5.299066931912982,5.358036875260593,-0.058969943347610965,3.931193842020577,3.293079793037438,"Caleb Thielbar",10078,573204
"Gregory Soto","PIT",10.91096032952091,3.883562151185408,2.80952381,0.9246576550441448,0.28921569,0.10294118,0.18627451,0.18435754189944134,1.1095891860529739,0.24347826086956523,0.68627451,86.57083956746642,84.31514293933527,86.400681959447,3.698630620176579,3.539063043732167,0.15956757644441222,3.6414182459088296,3.2749003252173394,"Gregory Soto",19677,642397
"Steven Okert","HOU",9.211766359534115,1.7470591371530217,5.27272727,0.9529413475380119,0.26851852,0.05092593,0.21759259,0.17412935323383086,0.8117648516064546,0.2116788321167883,0.86538462,50.024959017506276,77.8966802185717,96.7708233318918,2.064706252999026,3.210537624095142,-1.1458313710961163,4.008677468499601,3.265115327664627,"Steven Okert",13580,595345
"Erik Sabrowski","CLE",15.063162733592058,6.252633587528779,2.40909091,0.8526318528448334,0.38405797,0.15942029,0.22463768,0.1896551724137931,1.389474130561951,0.31666666666666665,0.70351759,90.0685541608572,74.71894769727314,88.11235977759874,3.6947380289942786,3.055429232642258,0.6393087963520205,3.649449237534759,3.2169843074810807,"Erik Sabrowski",24978,681870
"Dylan Dodd","ATL",9.588786755996198,2.77570142936732,3.45454545,0.7570094807365418,0.28148148,0.08148148,0.2,0.14634146341463414,0.8130842570873968,0.18292682926829268,0.85271318,47.91853067200621,73.99441507656549,86.10614464683837,2.0186919486307784,3.058970801979602,-1.0402788533488234,3.6290258497671832,3.19410581404077,"Dylan Dodd",29928,689266
"Tim Mayza","PHI",8.617022675375866,2.297872713433564,3.75,0.9574469639306518,0.24064171,0.06417112,0.17647059,0.22988505747126436,1.1063831583198642,0.28225806451612906,0.67391304,89.88314098206489,78.86721586834939,77.43711120869524,3.829787855722607,3.3848805789334544,0.44490727678915265,3.2642839582249183,3.156564159989741,"Tim Mayza",15042,641835
"Aroldis Chapman","BOS",11.63793179991701,3.9568968119717836,2.94117647,0.4655172719966804,0.30864198,0.10493827,0.2037037,0.2013888888888889,1.1896552506581832,0.29347826086956524,0.83710407,43.05545020788452,61.87380120735536,79.07307078068882,1.8620690879867217,2.5697667768253845,-0.7076976888386628,3.2744210613256115,3.0911387319130244,"Aroldis Chapman",10233,547973
"Aaron Ashby","MIL",12.561499119936975,4.620321515379118,2.71875,0.7219252367779871,0.31751825,0.11678832,0.20072993,0.23333333333333334,1.4117649074769525,0.34459459459459457,0.73493976,83.27830987484333,70.43271071422494,70.71371875223011,3.465241136534338,2.974708708878454,0.490532427655884,2.9814031849933684,3.0639000506263985,"Aaron Ashby",23550,676879
"Evan Sisk","PIT",10.84615596793854,3.2307698627902033,3.35714286,0.4615385518271719,0.28834356,0.08588957,0.20245399,0.21830985915492956,1.1538463795679297,0.3118279569892473,0.85365854,54.01428802658227,70.46673905394482,84.92707807102549,2.3076927591358594,2.958803036869704,-0.6511102777338444,3.5794176695490703,3.0590813591546437,"Evan Sisk",24995,681895
"Garrett Cleavinger","TBR",12.11215169178467,4.037383897261557,3,1.2616824678942364,0.32,0.10666667,0.21333333,0.21212121212121213,1.233645079718809,0.2911392405063291,0.82051282,78.33406110780413,88.5738868963872,80.09997512166379,3.2803744165250146,3.7318681181898614,-0.4514937016648468,3.3170259677810585,3.0104269976003084,"Garrett Cleavinger",17897,664076
"Brent Headrick","NYY",10.76966592179324,2.8820232748460786,3.73684211,0.45505630655464396,0.29338843,0.0785124,0.21487603,0.21973094170403587,1.1460677350265107,0.3087248322147651,0.89341693,36.95614929215967,54.84619615377012,78.96099512216995,1.5168543551821465,2.3117270752841543,-0.7948727201020078,3.2697711900994406,2.971993168185077,"Brent Headrick",27702,687396
"Jack Dreyer","LAD",9.978263352003516,2.543478893647955,3.92307692,1.1739133355298255,0.28176796,0.0718232,0.20994475,0.19760479041916168,1.0000002487846662,0.24545454545454545,0.82901554,70.35495137047847,80.17388299042067,75.23668365730116,2.934783338824564,3.478312635331638,-0.5435292965070739,3.171702921016564,2.9269137107759047,"Jack Dreyer",30249,676263
"Jacob Latz","TEX",9.551021151719475,2.2040818042429557,4.33333333,0.5510204510607389,0.28571429,0.06593407,0.21978022,0.15294117647058825,0.7755102644558548,0.2,0.76923077,49.362533173774,59.86022515219981,78.52381106090563,2.020408320556043,2.4951714093860877,-0.4747630888300449,3.2516330001135114,2.896950859475364,"Jacob Latz",21306,656641
"Mason Montgomery","PIT",14.048784409160449,3.9512206150763762,3.55555556,1.0975612819656602,0.3699422,0.10404624,0.26589595,0.2,1.1951222848070522,0.3023255813953488,0.69047619,97.62095309682682,68.28761654595229,54.1377236572969,4.170732871469508,2.8674959337618975,1.3032369377076107,2.2839828960694097,2.4259270416046466,"Mason Montgomery",29770,682254
"Dylan Lee","ATL",11.137501858771158,2.0250003379583923,5.5,0.5062500844895981,0.33333333,0.06060606,0.27272727,0.15053763440860216,0.7500001251697749,0.21367521367521367,0.72625698,48.0682755341142,48.76927010482136,67.73038555346486,2.0250003379583923,2.0182580117881,0.0067423261702921344,2.855882087193618,2.3911685937197635,"Dylan Lee",19996,669276
"Tanner Scott","LAD",11.571430147910819,1.9285716913184698,6,0.771428676527388,0.33333333,0.05555556,0.27777778,0.1952662721893491,0.921428696963269,0.2761904761904762,0.83333333,55.479898265281804,53.82034462740213,64.55597094987193,2.314286029582164,2.3370080879756245,-0.022722058393460642,2.722321408795557,2.326714865308053,"Tanner Scott",17586,656945
"Brandyn Garcia","ARI",9.818184088084848,1.9090913504609426,5.14285714,0.2727273357801347,0.29032258,0.05645161,0.23387097,0.17543859649122806,0.818182007340404,0.24675324675324675,0.73426573,51.525774230370416,54.180969442673025,62.69679984553441,2.1818186862410776,2.2082201081968176,-0.026401421955740023,2.644098433865835,2.31456818569956,"Brandyn Garcia",33568,805299
"Adrian Morejon","SDP",10.82887921437946,2.3101608990676183,4.6875,0.43315516857517844,0.29296875,0.0625,0.23046875,0.211864406779661,1.058823745405992,0.2974683544303797,0.71428571,71.56454490204513,54.24702671741212,56.88937534348039,2.887701123834523,2.2688262050685815,0.6188749187659415,2.399756199753771,2.289220356225967,"Adrian Morejon",20039,670970
