pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-08-23,88.3,-1.09,5.73,"Buehler, Walker",702176,621111,,ball,,,,,14.0,,R,L,R,SD,MIN,B,,,1,1,2026,0.69,0.24,0.1457139386288384,0.8799759465511205,,,,0,3,Top,,,,,,,1.5123508938594656,-128.6576158488499,-6.092346706694395,7.434302669138581,22.763283498215735,-28.61822831215715,3.159448819,1.594488189,,,,89.2,2628.0,6.4,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.08,,,,,,,,15,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,138.0,-0.005,0.063,,,,,-0.063,,0,0,0.501,0.499,31,26,32,27,1,0,6,5,6.0,3.0,2.64,-0.69,0.69,53.0,,,,,
SI,2026-08-23,94.9,-1.4,5.56,"Buehler, Walker",702176,621111,,foul,,,,,4.0,,R,L,R,SD,MIN,S,,,2,1,2026,-1.29,0.95,-0.549407920681042,2.25987600248419,,,,0,3,Top,,,,,,,5.0982122052423335,-138.12627750089706,-4.917895182694499,-17.60339751739704,30.79133799216159,-19.09089644362576,3.159448819,1.594488189,1.0,76.2,-60.0,94.7,2045.0,6.2,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.34,,,,,,,,15,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.008,-0.078,65.2,6.5,,,0.078,88.0,0,0,0.496,0.504,31,26,32,27,1,0,6,5,6.0,3.0,1.58,1.29,-1.29,42.3,6.177235147771267,9.907891046883094,28.369542534583008,41.83352794532818,28.77747247839133
SI,2026-08-23,95.4,-1.46,5.51,"Buehler, Walker",702176,621111,,foul,,,,,2.0,,R,L,R,SD,MIN,S,,,2,2,2026,-1.32,0.92,0.1011369407232662,3.256932225296321,,,,0,3,Top,,,,,,,7.0409293592955615,-138.7923686055466,-2.186592870023057,-18.64859459997563,32.128298368827735,-20.04140619587545,3.159448819,1.594488189,216.0,76.5,52.0,94.9,2015.0,6.1,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.4,,,,,,,,15,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,216.0,0.0,0.0,56.5,5.5,,,0.0,88.0,0,0,0.504,0.496,31,26,32,27,1,0,6,5,6.0,3.0,1.59,1.32,-1.32,39.7,-0.6288695658720412,20.426055586017995,30.980201880112755,33.85553861657885,19.653636573301227
KC,2026-08-23,76.5,-1.09,5.72,"Buehler, Walker",702176,621111,,ball,,,,,11.0,,R,L,R,SD,MIN,B,,,2,2,2026,0.25,-1.18,-2.354134665840596,4.150236094250459,,,,0,3,Top,,,,,,,-3.1019402033091015,-111.02919199334558,6.139144492942543,2.6810729370114954,21.47477796538096,-43.34598707041213,3.159448819,1.594488189,,,,76.2,2225.0,6.4,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.13,,,,,,,,15,6,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,31.0,-0.01,0.113,,,,,-0.113,,0,0,0.504,0.496,31,26,32,27,1,0,6,5,6.0,3.0,5.13,-0.25,0.25,52.2,,,,,
SI,2026-08-23,95.0,-1.44,5.43,"Buehler, Walker",702176,621111,strikeout,called_strike,,,,,6.0,Alan Roden called out on strikes.,R,L,R,SD,MIN,S,2.0,,3,2,2026,-1.31,0.56,0.6083011671552692,2.611740897152382,,,,0,3,Top,,,,,,,8.268764480921314,-138.16815143154017,-2.7790395542820057,-18.607234896751983,31.136652765347776,-24.601833546968315,3.159448819,1.594488189,,,,94.9,1878.0,6.3,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.23,,0.0,0.0,1.0,0.0,0.0,,15,7,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,216.0,0.031,-0.346,,,,,0.346,,0,0,0.494,0.506,31,26,32,27,1,0,6,5,6.0,3.0,1.97,1.31,-1.31,42.3,,,,,
SI,2026-08-23,94.9,-1.37,5.51,"Buehler, Walker",605170,621111,,called_strike,,,,,6.0,,R,L,R,SD,MIN,S,,,0,0,2026,-1.33,0.64,0.4297296699555601,2.6596611060448456,,,,1,3,Top,,,,,,,7.694953768469951,-138.067983017347,-3.0828833277227727,-18.77104003770569,30.182415532539725,-23.43746002829539,3.200697179,1.615305118,,,,95.0,1943.0,6.3,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.16,,,,,,,,16,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,0.003,-0.041,,,,,0.041,,0,0,0.525,0.475,31,32,32,33,1,0,6,4,6.0,2.0,1.88,1.33,-1.33,41.5,,,,,
FF,2026-08-23,95.2,-1.09,5.75,"Buehler, Walker",605170,621111,,ball,,,,,11.0,,R,L,R,SD,MIN,B,,,0,1,2026,-0.63,0.88,-0.8998467279718378,3.9468091084357937,,,,1,3,Top,,,,,,,1.927402924392425,-138.7771923460775,-0.991056711009189,-8.570723058378329,29.695709084574407,-20.77974691476338,3.200697179,1.615305118,,,,95.5,1918.0,6.2,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.26,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,202.0,-0.002,0.032,,,,,-0.032,,0,0,0.528,0.472,31,32,32,33,1,0,6,4,6.0,2.0,1.62,0.63,-0.63,47.3,,,,,
FF,2026-08-23,94.6,-1.01,5.67,"Buehler, Walker",605170,621111,,ball,,,,,12.0,,R,L,R,SD,MIN,B,,,1,1,2026,-0.43,1.29,1.08055530349172,2.4957579745975336,,,,1,3,Top,,,,,,,6.358283130954389,-137.69423730030832,-5.358306350211088,-6.800454859005412,29.449951533100457,-14.7342574319147,3.200697179,1.615305118,,,,95.1,2227.0,6.5,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.03,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,-0.004,0.056,,,,,-0.056,,0,0,0.526,0.474,31,32,32,33,1,0,6,4,6.0,2.0,1.25,0.43,-0.43,50.5,,,,,
SI,2026-08-23,95.2,-1.34,5.57,"Buehler, Walker",605170,621111,,foul,,,,,11.0,,R,L,R,SD,MIN,S,,,2,1,2026,-0.98,1.06,-0.4469365979371438,3.344923579961348,,,,1,3,Top,,,,,,,4.550471259286587,-138.6225304562896,-2.4371385273428654,-13.697839574802334,30.574785619757588,-18.204022542291813,3.200697179,1.615305118,269.0,91.1,23.0,95.2,2038.0,6.2,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.27,,,,,,,,16,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.006,-0.075,53.9,5.1,,,0.075,91.1,0,0,0.522,0.478,31,32,32,33,1,0,6,4,6.0,2.0,1.45,0.98,-0.98,43.5,-15.820560775877588,33.33542071006327,25.344226007934303,35.23982692817875,18.916322847440146
CH,2026-08-23,90.1,-1.37,5.53,"Buehler, Walker",605170,621111,,ball,,,,,11.0,,R,L,R,SD,MIN,B,,,2,2,2026,-1.01,-0.21,-1.7147265665010707,3.5666962110129585,,,,1,3,Top,,,,,,,1.3456790706305193,-131.23503249272474,1.727151703462391,-11.948972284448043,28.776249961247817,-35.16709556969858,3.200697179,1.615305118,,,,90.1,1004.0,6.3,823258,669134,664034,630105,592518,593428,650859,701538,665487,54.19,,,,,,,,16,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,246.0,-0.007,0.112,,,,,-0.112,,0,0,0.528,0.472,31,32,32,33,1,0,6,4,6.0,2.0,3.02,1.01,-1.01,44.4,,,,,
