pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-08-22,92.7,-2.19,5.87,"Mize, Casey",605137,663554,,called_strike,,,,,9,,R,L,R,SD,MIN,S,,,3,1,2026,-0.81,1.44,0.6521410333166436,1.7802331956394588,,,,1,1,Top,,,,,,,9.05833397769881,-134.62876339567154,-7.718283760399301,-11.715226656406132,27.037676688703105,-13.109541899983888,3.334973753,1.683070866,,,,94.0,2163,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.54,,,,,,,,3,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,212,0.006,-0.092,,,,,0.092,,-1,1,0.415,0.585,29,33,29,34,1,0,6,1,6.0,1.0,1.21,0.81,-0.81,45.1,,,,,
FS,2026-08-22,87.9,-2.3,5.74,"Mize, Casey",605137,663554,walk,ball,,,,,14,Josh Bell walks.,R,L,R,SD,MIN,B,,,3,2,2026,-1.32,0.48,0.316025721640875,1.1430133329743644,,,,1,1,Top,,,,,,,9.124397296600703,-127.71797787047312,-5.885921872775234,-16.22055047551054,23.48451736753345,-25.92108164816283,3.334973753,1.683070866,,,,89.2,1694,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.55,,0.698418,0.7,1.0,0.0,0.0,,3,6,Split-Finger,0,1,1,0,1,0,1,0,Infield shade,Standard,229,-0.019,0.339,,,,,-0.339,,-1,1,0.421,0.579,29,33,29,34,1,0,6,1,6.0,1.0,2.45,1.32,-1.32,42.5,,,,,
FF,2026-08-22,92.9,-2.06,5.9,"Mize, Casey",680777,663554,field_out,hit_into_play,,,,,3,Ryan Jeffers flies out to right fielder Fernando Tatis Jr.,R,R,R,SD,MIN,X,9.0,fly_ball,0,0,2026,-0.87,1.62,0.7351152451973048,3.043285178411174,,,605137.0,1,1,Top,184.36,95.6,,,,,9.096988631360452,-134.93750895089815,-4.990167115155517,-12.577799197640772,29.25578059322064,-11.397917527400462,3.284949147,1.657824803,294.0,90.7,43.0,93.9,2378,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.54,0.011,0.015,0.0,1.0,0.0,0.0,3.0,4,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,211,0.025,-0.261,72.4,6.8,,0.021,0.261,90.7,-1,1,0.402,0.598,29,29,29,29,1,0,6,1,6.0,2.0,1.03,0.87,0.87,45.5,6.883275307767254,10.74716043585068,17.08037844945664,43.45560214495672,26.783977262692368
FF,2026-08-22,93.5,-2.06,5.86,"Mize, Casey",665019,663554,,called_strike,,,,,4,,R,L,R,SD,MIN,S,,,0,0,2026,-0.98,1.69,-0.5409833990423312,2.3245517201232766,,,605137.0,2,1,Top,,,,,,,6.143382181520865,-135.80756127477946,-6.960508987824523,-13.50353814793284,31.02907009833785,-9.9516750970742,3.211228675,1.620620079,,,,94.4,2246,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.51,,,,,,,,5,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,207,0.003,-0.041,,,,,0.041,,-1,1,0.427,0.573,29,30,29,30,1,0,6,1,6.0,1.0,0.94,0.98,-0.98,46.0,,,,,
FF,2026-08-22,93.0,-2.07,5.85,"Mize, Casey",665019,663554,,swinging_strike,,,,,5,,R,L,R,SD,MIN,S,,,0,1,2026,-0.95,1.71,0.2726206476876628,2.2865811183520295,,,605137.0,2,1,Top,,,,,,,8.126539961227024,-134.99816368425363,-6.981127397259021,-13.403529671430189,31.161831435270187,-9.889808605777562,3.211228675,1.620620079,,,,93.7,2279,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.52,,,,,,,,5,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,208,0.005,-0.061,73.8,7.8,0.188173812,,0.061,,-1,1,0.43,0.57,29,30,29,30,1,0,6,1,6.0,1.0,0.95,0.95,-0.95,43.5,18.513433422199224,-20.12199789560791,32.16734320096996,30.553183410828723,39.66219097905679
FF,2026-08-22,94.7,-2.15,5.95,"Mize, Casey",665019,663554,,ball,,,,,11,,R,L,R,SD,MIN,B,,,0,2,2026,-1.04,1.66,-1.1246636708683997,3.836683051932954,,,605137.0,2,1,Top,,,,,,,5.050472440007235,-137.68693900795975,-3.4130643130969154,-14.314304494041163,33.60022147345111,-10.586404737061022,3.211228675,1.620620079,,,,95.4,2234,7.0,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.55,,,,,,,,5,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,205,-0.002,0.021,,,,,-0.021,,-1,1,0.435,0.565,29,30,29,30,1,0,6,1,6.0,1.0,0.91,1.04,-1.04,45.0,,,,,
FS,2026-08-22,88.6,-2.32,5.88,"Mize, Casey",665019,663554,field_out,hit_into_play,,,,,11,Kody Clemens flies out to left fielder Luis Rengifo.,R,L,R,SD,MIN,X,7.0,fly_ball,1,2,2026,-1.39,0.82,-1.2496395852517803,3.1553308831942504,,,605137.0,2,1,Top,76.64,73.42,,,,,5.584888555771218,-128.8557907601538,-2.113875175339307,-16.63218205426927,27.82231006612979,-22.859670260034633,3.211228675,1.620620079,334.0,90.0,33.0,89.3,1717,6.8,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.66,0.037,0.056,0.0,1.0,0.0,0.0,3.0,5,4,Split-Finger,0,1,1,0,1,0,1,0,Infield shade,Standard,222,0.015,-0.194,69.4,6.9,,0.094,0.194,90.0,-1,1,0.433,0.567,29,30,29,30,1,0,6,1,6.0,1.0,2.1,1.39,-1.39,43.4,13.677514433667811,12.617811304000258,15.852393456960357,47.39922505396977,27.638163869699497
SL,2026-08-22,87.1,-2.44,5.78,"Mize, Casey",668904,663554,,ball,,,,,11,,R,R,R,SD,MIN,B,,,0,0,2026,0.17,0.73,-0.5491845695574368,3.471999248478074,,,,0,2,Top,,,,,,,4.17830515908113,-126.9282572548881,-0.7740575166176735,0.9961454519233456,24.2163976018265,-24.26679729714245,3.205085302,1.617519685,,,,88.3,2094,6.8,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.7,,,,,,,,9,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,182,-0.003,0.042,,,,,-0.042,,-1,1,0.397,0.603,29,27,29,27,1,0,6,1,6.0,1.0,2.25,-0.17,-0.17,42.6,,,,,
SL,2026-08-22,86.7,-2.39,5.72,"Mize, Casey",668904,663554,,ball,,,,,14,,R,R,R,SD,MIN,B,,,1,0,2026,0.25,0.58,0.8926766862665956,0.8152086434908417,,,,0,2,Top,,,,,,,7.281373429016821,-125.99884113598138,-6.574494849714576,1.3902793961109974,23.054736371499647,-24.888509132248014,3.205085302,1.617519685,,,,87.9,2189,6.9,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.63,,,,,,,,9,2,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,183,-0.007,0.082,,,,,-0.082,,-1,1,0.394,0.606,29,27,29,27,1,0,6,1,6.0,1.0,2.43,-0.25,-0.25,42.9,,,,,
FF,2026-08-22,90.9,-2.32,5.81,"Mize, Casey",668904,663554,field_out,hit_into_play,,,,,7,Royce Lewis pops out to second baseman Jake Cronenworth.,R,R,R,SD,MIN,X,4.0,popup,2,0,2026,-0.92,1.53,-0.3065368480086925,2.0052798956952413,,,,0,2,Top,140.66,153.2,,,,,7.052061310101275,-132.02989620494952,-6.7506108041763335,-12.233452040994708,28.615486349244087,-13.033023120512896,3.205085302,1.617519685,134.0,92.6,66.0,91.7,2205,6.9,823261,666023,664034,630105,592518,593428,650859,701538,665487,53.59,0.011,0.01,0.0,1.0,0.0,0.0,3.0,9,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,213,0.031,-0.383,80.9,8.6,,0.012,0.383,92.6,-1,1,0.387,0.613,29,27,29,27,1,0,6,1,6.0,1.0,1.24,0.92,0.92,43.9,17.73349752412288,-6.790388514107914,31.442479819824555,34.59592795959111,39.925319801489835
