Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Nick Pivetta","SDP",14,102.97422680412372,69.74000000000001,71.90307692307692,,120.10823529411766,92.90962962962963,,,,96.65417803970223,110.58503877171216,106.19137717121588,"Nick Pivetta",15454,601713
"Walker Buehler","SDP",29.2,87.50392156862745,92.60462962962964,90.34057692307692,,98.16564705882352,,90.53846153846153,114.3664705882353,,93.3307233273056,104.36886678722121,97.05700120554549,"Walker Buehler",19374,621111
"Michael King","SDP",36,94.7975,88.86857142857143,,,104.0092,,79.99837398373982,,,92.45274518388791,102.83029553415061,95.24430531231758,"Michael King",19853,650633
"Randy Vásquez","SDP",16.2,107.52285714285715,85.11072463768116,90.16883720930232,,104.83999999999999,,77.66785714285713,,,93.41973214285713,101.20017857142855,94.93053571428572,"Randy Vasquez",24719,681190
"Casey Mize","SDP",25.1,91.6133734939759,87.43615384615386,,81.92226415094338,75.79293233082706,103.2764705882353,,,,84.82203522504892,100.24167135518591,88.59725599315068,"Casey Mize",20492,663554
"Robbie Ray","SDP",28,105.43812499999999,88.84698795180722,,,95.1268,,73.96019607843138,93.30777777777777,,92.67450877262146,84.4791997662911,81.63933692244116,"Robbie Ray",11486,592662
