Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Casey Mize","SDP",4.973684460172375,3.9078949329925803,1.27272727,2.8421054058127857,0.11666667,0.09166667,0.025,0.2962962962962963,1.6973685062493027,0.27906976744186046,0.57926829,177.31121592175617,179.61650198935257,144.71782078174067,7.1052635145319645,7.517114750764389,-0.41185123623242426,6.090082476066381,5.787900618755526,"Casey Mize",20492,663554
"Robbie Ray","SDP",7.392857394656365,5.142857318021819,1.4375,1.2857143295054547,0.18548387,0.12903226,0.05645161,0.2523364485981308,1.5357143380204044,0.2875,0.703125,136.3607662350763,122.58367617284381,122.58250547081903,5.464285900398183,5.131776252328136,0.33250964807004735,5.159314438406997,5.280299164174015,"Robbie Ray",11486,592662
"Randy Vásquez","SDP",4.320000164794928,1.620000061798098,2.66666667,0,0.13114754,0.04918033,0.08196721,0.14035087719298245,0.660000025177003,0.16326530612244897,0.66666667,53.90260899088077,68.17193501872673,104.38105891711051,2.160000082397464,2.8560618881225586,-0.6960618057250945,4.393961677292339,4.692043835580751,"Randy Vasquez",24719,681190
"Michael King","SDP",7.75,3,2.58333333,0.5,0.21088435,0.08163265,0.1292517,0.2366412213740458,1.1944444444444444,0.29591836734693877,0.83710407,62.38727654474471,81.88018677351361,100.12307885812766,2.5,3.4293952306111657,-0.9293952306111657,4.2149178422159626,4.231389334771553,"Michael King",19853,650633
"Walker Buehler","SDP",7.280899266494755,2.1235956193943033,3.42857143,2.1235956193943033,0.20869565,0.06086957,0.14782609,0.2523364485981308,1.1460674771334336,0.2631578947368421,0.91269841,90.84709520664744,127.90867992950416,95.36987666038989,3.6404496332473775,5.354488984570187,-1.7140393513228096,4.015050407754625,4.01289677562374,"Walker Buehler",19374,621111
"Nick Pivetta","SDP",7.071428571428571,0.6428571428571429,11,1.2857142857142858,0.2037037,0.01851852,0.18518519,0.20754716981132076,0.8571428571428571,0.225,0.97826087,48.12732762023163,85.86514361534114,92.46350183851105,1.9285714285714286,3.596061897277832,-1.6674904687064036,3.8928402313164305,3.940293151391291,"Nick Pivetta",15454,601713
