player_id,player_name,player_team,bip,ground_ball_percent,line_drive_percent,fly_ball_percent,pop_up_percent,pull_percent,straight_percent,oppo_percent,pulled_air_percent
703430,Anthony Scull,RCT,111,0.3964,0.2523,0.2703,0.0811,0.3784,0.3243,0.2973,0.1171
690970,Corey Collins,BNG,94,0.4043,0.1596,0.3404,0.0957,0.3936,0.4362,0.1702,0.1383
683490,J.J. D'Orazio,RCT,115,0.4348,0.2087,0.2609,0.0957,0.2696,0.4261,0.3043,0.113
690443,Mike Antico,HFD,78,0.4487,0.1667,0.2179,0.1667,0.3718,0.4359,0.1923,0.0385
801507,Jake Cunningham,SA,103,0.4466,0.3301,0.1845,0.0388,0.3107,0.4078,0.2816,0.1165
814409,Seaver King,HBG,109,0.422,0.3119,0.2294,0.0367,0.1743,0.4587,0.367,0.055
802407,Joe Lampe,AKR,99,0.4747,0.2323,0.1717,0.1212,0.4848,0.303,0.2121,0.1616
657051,Nicholas Torres,SOM,105,0.3619,0.2952,0.2762,0.0667,0.3048,0.5048,0.1905,0.1524
695603,Benny Montgomery,HFD,88,0.5682,0.2386,0.1705,0.0227,0.3636,0.3864,0.25,0.1023
691405,Juan Benjamin,AKR,111,0.5225,0.1351,0.2793,0.0631,0.3784,0.4324,0.1892,0.0991
802018,Ryan Burrowes,BIR,106,0.4434,0.3396,0.1981,0.0189,0.1604,0.5094,0.3302,0.066
686944,Grant Magill,BIR,87,0.3563,0.3103,0.2644,0.069,0.2759,0.4828,0.2414,0.1494
808535,John Gil,COL,117,0.453,0.2222,0.1966,0.1282,0.4444,0.3419,0.2137,0.1538
702679,Demetrio Crisantes,AMA,108,0.4444,0.1944,0.287,0.0741,0.25,0.5,0.2407,0.1204
691252,Jhon Diaz,MTG,94,0.5638,0.1596,0.2021,0.0745,0.3404,0.4255,0.234,0.0851
683090,Matthew Lugo,RCT,92,0.3043,0.2717,0.3261,0.0978,0.3261,0.3478,0.3261,0.1848
807080,Eric Hartman,COL,84,0.4881,0.131,0.2381,0.1429,0.4286,0.4048,0.1667,0.0952
813842,Chase Call,CC,74,0.3378,0.1892,0.3919,0.0676,0.3514,0.3919,0.2568,0.1757
700083,John Bay,BNG,85,0.4471,0.2471,0.2353,0.0706,0.3294,0.4941,0.1765,0.1059
814450,Wehiwa Aloy,CHE,98,0.4796,0.2449,0.2245,0.051,0.3367,0.3571,0.3061,0.1224
690971,Chase Davis,SPR,92,0.4674,0.1522,0.3261,0.0543,0.3804,0.413,0.1957,0.1087
692371,Lizandro Espinoza,COL,90,0.3667,0.2111,0.3333,0.0889,0.4,0.4111,0.1889,0.1778
676463,Hayden Cantrelle,KNX,94,0.3936,0.2553,0.2234,0.1277,0.4043,0.4043,0.1915,0.1277
703149,Roderick Arias,SOM,89,0.3596,0.3258,0.2584,0.0562,0.4157,0.3708,0.2135,0.191
701805,Josh Caron,ARK,86,0.4884,0.2093,0.1628,0.1395,0.3837,0.3605,0.2558,0.1279
681941,Jaylen Palmer,BNG,75,0.3867,0.28,0.2667,0.0667,0.3867,0.3733,0.24,0.2
702619,Luke Hill,AKR,100,0.43,0.22,0.28,0.07,0.37,0.31,0.32,0.13
815268,Patrick Lee,ERI,77,0.4805,0.2468,0.2468,0.026,0.3636,0.4156,0.2208,0.0779
661733,Max Burt,ERI,100,0.42,0.25,0.21,0.12,0.54,0.33,0.13,0.24
826928,Owen Carey,COL,95,0.3895,0.3158,0.2737,0.0211,0.4211,0.4526,0.1263,0.1579
680846,Pablo Aliendo,CHA,81,0.3457,0.2963,0.3333,0.0247,0.4444,0.4691,0.0864,0.1975
685087,Jordan Nwogu,KNX,97,0.3505,0.299,0.299,0.0515,0.2577,0.4845,0.2577,0.0928
689688,Ethan Workinger,COL,94,0.4574,0.2021,0.2872,0.0532,0.4255,0.3298,0.2447,0.1596
703448,Cam Cannarella,PNS,104,0.5,0.2308,0.2692,0,0.3077,0.4519,0.2404,0.0769
811965,Joshua Kuroda-Grauer,MID,129,0.4264,0.2481,0.2326,0.093,0.3256,0.4031,0.2713,0.155
809372,Victor Figueroa,CHE,86,0.4186,0.3372,0.2442,0,0.3837,0.3837,0.2326,0.1047
691941,Calvin Harris,BIR,99,0.3333,0.2323,0.3232,0.1111,0.4545,0.3838,0.1616,0.2222
823185,Zane Zielinski,RIC,87,0.5517,0.1609,0.1609,0.1264,0.2529,0.4253,0.3218,0.0575
702695,Easton Carmichael,ALT,111,0.3694,0.2523,0.2883,0.0901,0.3333,0.4324,0.2342,0.1712
679734,Julio Carreras,CHA,84,0.5,0.2381,0.1548,0.1071,0.3214,0.381,0.2976,0.1071
700081,Jake Thompson,RCT,106,0.4057,0.2736,0.2453,0.0755,0.3302,0.4434,0.2264,0.1415
680713,P.J. Hilson,ALT,87,0.5632,0.1724,0.2069,0.0575,0.4598,0.3793,0.1609,0.1379
823807,Kane Kepley,KNX,90,0.3667,0.2222,0.2778,0.1333,0.4667,0.3111,0.2222,0.1778
694930,Carson Taylor,COL,88,0.4205,0.1705,0.3182,0.0909,0.3977,0.375,0.2273,0.1364
692405,Jeremy Rivas,SPR,93,0.4624,0.1935,0.2258,0.1183,0.2043,0.4516,0.3441,0.043
702264,Gavin Kilen,RIC,110,0.4,0.2545,0.2636,0.0818,0.3909,0.3636,0.2455,0.1455
694939,Marcus Brown,CC/HBG,90,0.5444,0.1889,0.2,0.0667,0.4222,0.4222,0.1556,0.1111
813668,Jack Gurevitch,SPR,78,0.4744,0.2821,0.2308,0.0128,0.3462,0.5128,0.141,0.1282
803745,Adrian Santana,PNS,107,0.5421,0.2336,0.1869,0.0374,0.2804,0.4953,0.2243,0.0467
801938,Avery Owusu-Asiedu,AMA,84,0.4048,0.1786,0.3333,0.0833,0.2857,0.3929,0.3214,0.119
691392,Johnny Ascanio,CHA,89,0.6067,0.2472,0.1348,0.0112,0.4157,0.3708,0.2135,0.1461
687394,Jack Brannigan,ALT,71,0.338,0.2535,0.338,0.0704,0.5352,0.3099,0.1549,0.2817
689531,Brett Squires,NWA,87,0.3333,0.2989,0.2989,0.069,0.4483,0.3793,0.1724,0.2414
824742,Logan Braunschweig,COL,86,0.5233,0.2093,0.1977,0.0698,0.3023,0.4419,0.2442,0.0814
677319,Cameron Barstad,AKR,68,0.4853,0.1912,0.2647,0.0588,0.3529,0.4706,0.1765,0.0441
806611,Jancel Villarroel,RIC,97,0.4433,0.2474,0.2784,0.0309,0.2371,0.4433,0.3196,0.0309
806957,Alfredo Duno,CHA,98,0.4286,0.2041,0.2347,0.1327,0.3673,0.4592,0.1735,0.1224
679788,Jack Rogers,HBG,70,0.5429,0.2571,0.2,0,0.4714,0.3857,0.1429,0.1286
691627,Ricardo Olivar,WCH,94,0.3298,0.234,0.3723,0.0638,0.4149,0.3404,0.2447,0.2447
692368,Adrián Sugastey,RIC,109,0.4862,0.2752,0.1835,0.055,0.3119,0.4587,0.2294,0.1009
702491,Mitch Voit,BNG,94,0.3404,0.3511,0.2234,0.0851,0.3511,0.4468,0.2021,0.1489
823295,Jay Thomason,WCH,87,0.4138,0.3218,0.1839,0.0805,0.4138,0.4023,0.1839,0.1954
685313,Elijah Dunham,RCT,79,0.4051,0.2532,0.3165,0.0253,0.4177,0.3671,0.2152,0.1646
805168,Alejandro Nuñez,CC,94,0.5851,0.1489,0.2128,0.0532,0.383,0.3936,0.2234,0.1064
815104,Graysen Tarlow,SPR,79,0.3165,0.2405,0.3797,0.0633,0.3671,0.3797,0.2532,0.2152
806958,Felnin Celesten,ARK,78,0.359,0.2564,0.359,0.0256,0.3718,0.4231,0.2051,0.1667
702068,Cole Gabrielson,SOM,87,0.3103,0.2874,0.3448,0.0575,0.2989,0.5057,0.1954,0.1724
691938,Willy Vasquez,CHE,87,0.5402,0.2874,0.1034,0.069,0.2989,0.4483,0.2529,0.0575
681134,Caleb Roberts,WCH,68,0.3529,0.2647,0.2794,0.1029,0.3824,0.4706,0.1471,0.1618
681581,Andy Weber,BIR,93,0.4516,0.2043,0.2688,0.0753,0.4301,0.3011,0.2688,0.1398
702488,Logan Wagner,TUL,63,0.3175,0.1905,0.2698,0.2222,0.4762,0.3175,0.2063,0.2063
826545,Brendan Durfee,SA,75,0.52,0.12,0.2667,0.0933,0.3867,0.36,0.2533,0.1067
694689,Dominic Pitelli,CHA,76,0.4079,0.2368,0.25,0.1053,0.4342,0.3684,0.1974,0.1842
694266,D'Andre Smith,BNG,87,0.4138,0.2299,0.3218,0.0345,0.3333,0.5172,0.1494,0.1609
695046,Drew Brutcher,CC,73,0.4932,0.274,0.2055,0.0274,0.411,0.3973,0.1918,0.0959
702517,Mason White,POR,69,0.3478,0.1884,0.3333,0.1304,0.5072,0.3188,0.1739,0.1594
683103,Cade Doughty,NH,79,0.481,0.1772,0.2405,0.1013,0.3165,0.481,0.2025,0.0886
695731,Braden Montgomery,BIR,71,0.3944,0.2676,0.3239,0.0141,0.2676,0.5493,0.1831,0.0704
805301,Jordan Dissin,REA,79,0.5696,0.1519,0.2025,0.0759,0.3291,0.3924,0.2785,0.0633
703715,Wyatt Hoffman,SA,65,0.4154,0.2308,0.2308,0.1231,0.3692,0.4615,0.1692,0.2154
680868,Patrick Winkel,NH,74,0.3649,0.2973,0.3108,0.027,0.3649,0.4189,0.2162,0.1486
702593,Jace LaViolette,AKR,61,0.3443,0.1803,0.3934,0.082,0.5082,0.2951,0.1967,0.2459
703606,Jared Thomas,HFD,66,0.5,0.2576,0.2121,0.0303,0.4242,0.3485,0.2273,0.1515
814194,Quinn McDaniel,WCH,71,0.507,0.169,0.2254,0.0986,0.2254,0.507,0.2676,0.0845
701734,Ryan McCrystal,CHA,85,0.2941,0.3294,0.3529,0.0235,0.3412,0.4588,0.2,0.2
702463,Aaron McKeithan,ARK,75,0.48,0.2667,0.1867,0.0667,0.28,0.48,0.24,0.1467
680890,Jax Biggers,CC,67,0.3582,0.209,0.2388,0.194,0.5075,0.3433,0.1493,0.1791
677347,Kyren Paris,RCT,68,0.5735,0.1471,0.1912,0.0882,0.2059,0.4412,0.3529,0.0294
685133,Wade Meckler,RCT,83,0.4458,0.3133,0.2048,0.0241,0.494,0.2651,0.2289,0.1928
695462,Cal Conley,COL,67,0.4478,0.2239,0.2836,0.0448,0.4478,0.3881,0.1642,0.1642
701327,Elijah Green,HBG,56,0.3393,0.2857,0.2857,0.0893,0.3036,0.4464,0.25,0.125
811312,Justin Riemer,MID,74,0.5541,0.2432,0.1486,0.0541,0.1757,0.473,0.3514,0.0811
814299,Pascanel Ferreras,CC,76,0.4605,0.1579,0.3026,0.0789,0.3553,0.4211,0.2237,0.0789
802219,Woody Hadeen,ERI,80,0.4875,0.25,0.2625,0,0.3125,0.4375,0.25,0.0625
702526,Eric Snow,NH,85,0.6824,0.1647,0.0941,0.0588,0.2353,0.3882,0.3765,0.0235
682617,Marco Luciano,SOM,70,0.2857,0.2857,0.3857,0.0429,0.3,0.4571,0.2429,0.2
688617,Michael Snyder,PNS,65,0.4615,0.1846,0.2923,0.0615,0.2462,0.4769,0.2769,0.0769
678962,Daniel Vellojin,MTG,76,0.4079,0.1579,0.3026,0.1316,0.4211,0.3684,0.2105,0.1316
690053,Chris Sargent,SA,74,0.3378,0.2162,0.3243,0.1216,0.2838,0.5541,0.1622,0.0676
689577,Aaron Antonini,ERI,64,0.5,0.1875,0.2188,0.0938,0.3906,0.2656,0.3438,0.0781
690992,Ed Howard,KNX,64,0.3438,0.2031,0.3125,0.1406,0.2344,0.375,0.3906,0.0781
678854,Viandel Pena,ERI,72,0.4167,0.25,0.2222,0.1111,0.3194,0.5556,0.125,0.0833
678232,Jesus Valdez,AMA,70,0.3714,0.3143,0.2714,0.0286,0.4714,0.3857,0.1429,0.2
701540,J.R. Freethy,NH,78,0.4744,0.2308,0.2692,0.0256,0.2051,0.4615,0.3333,0.0385
696510,Peyton Stovall,CHA,74,0.5,0.2027,0.2162,0.0811,0.5,0.2703,0.2297,0.1622
694974,Colby Shade,PNS,71,0.338,0.2958,0.2676,0.0986,0.2676,0.4648,0.2676,0.1972
801932,Alex McCoy,SA,75,0.4933,0.24,0.24,0.0267,0.3733,0.4533,0.1733,0.1467
683001,Ethan Hearn,KNX,64,0.4219,0.2188,0.3125,0.0469,0.4688,0.3438,0.1875,0.2031
676038,Skyler Messinger,HFD,65,0.4769,0.2154,0.2154,0.0923,0.3385,0.4,0.2615,0.1077
824615,Connor Hujsak,MTG,69,0.5797,0.1739,0.1739,0.0725,0.3913,0.4493,0.1594,0.1159
814269,Kevin Verde,SOM,76,0.4605,0.3421,0.1053,0.0921,0.3684,0.4605,0.1711,0.1579
694197,Angel Genao,AKR,67,0.5672,0.2687,0.1493,0.0149,0.4328,0.403,0.1642,0.0746
691408,Maick Collado,AKR,86,0.4535,0.1977,0.2791,0.0698,0.3488,0.4186,0.2326,0.0698
815520,Braylon Payne,BLX,71,0.3239,0.2817,0.3099,0.0845,0.3239,0.4225,0.2535,0.1268
694661,Riley Tirotta,REA,63,0.3651,0.2698,0.1905,0.1746,0.381,0.381,0.2381,0.1905
800516,Alberto Hernandez,CC,76,0.4211,0.1842,0.2368,0.1579,0.2895,0.5263,0.1842,0.1053
692944,Kevin Villavicencio,BNG,79,0.519,0.2278,0.2152,0.038,0.3418,0.481,0.1772,0.0886
806985,Yoeilin Cespedes,POR,71,0.4225,0.1972,0.1831,0.1972,0.493,0.4085,0.0986,0.1408
660681,Leandro Cedeño,SA,66,0.3485,0.303,0.3333,0.0152,0.3636,0.3939,0.2424,0.1364
842249,Graham Brown,WCH,64,0.3594,0.2031,0.3281,0.1094,0.375,0.3906,0.2344,0.1562
824028,Gage Miller,PNS,73,0.3973,0.137,0.274,0.1918,0.3288,0.3836,0.2877,0.1096
676063,Shane McGuire,MID,67,0.5821,0.2239,0.1493,0.0448,0.4627,0.3582,0.1791,0.1194
701548,Ali Camarillo,MID,77,0.4156,0.3117,0.2078,0.0649,0.3117,0.4416,0.2468,0.1039
693243,Garrett Pennington,ERI,67,0.4776,0.2239,0.2537,0.0448,0.2836,0.4478,0.2687,0.0448
800232,Luis Baez,CC,73,0.5616,0.2192,0.1233,0.0959,0.3151,0.4795,0.2055,0.0685
692110,Core Jackson,SOM,80,0.6125,0.1375,0.1875,0.0625,0.4875,0.3375,0.175,0.0625
684081,Erick Brito,REA,70,0.4714,0.2,0.2714,0.0571,0.2857,0.4,0.3143,0.0571
692562,Alexis Hernandez,NH,76,0.4737,0.2368,0.2237,0.0658,0.1974,0.4211,0.3816,0.0658
694977,Nate Nankil,MID,75,0.56,0.2267,0.1333,0.08,0.32,0.36,0.32,0.1067
694230,Hendry Mendez,WCH,70,0.5429,0.2,0.2,0.0571,0.5143,0.2857,0.2,0.1571
822676,Alex Lodise,COL,72,0.4444,0.3056,0.2083,0.0417,0.2778,0.5417,0.1806,0.0833
688449,TT Bowens,BNG,54,0.463,0.1667,0.2593,0.1111,0.2778,0.4074,0.3148,0.1111
675430,CJ Rodriguez,MID,74,0.527,0.2432,0.1757,0.0541,0.2973,0.473,0.2297,0.0946
806005,Ryan McCarty,ALT/NH,61,0.4262,0.2131,0.3443,0.0164,0.3443,0.3934,0.2623,0.082
690958,Drew Bowser,KNX,57,0.4386,0.2281,0.2456,0.0877,0.2807,0.4211,0.2982,0.0877
806191,Tai Peete,SPR,71,0.4085,0.2958,0.2535,0.0423,0.4085,0.4366,0.1549,0.1831
814445,Jared Sprague-Lott,MID,65,0.5538,0.3077,0.1385,0,0.2769,0.4615,0.2615,0.0615
674441,Jacob Hurtubise,BLX,67,0.3881,0.3433,0.2239,0.0448,0.4627,0.2985,0.2388,0.2537
695000,Poncho Ruiz,WCH,66,0.4242,0.2273,0.2576,0.0909,0.4394,0.3333,0.2273,0.1364
687930,Tyresse Turner,AKR,55,0.5273,0.2727,0.1455,0.0545,0.3455,0.4,0.2545,0.1091
686981,Brenden Dixon,BIR,61,0.3115,0.2459,0.2787,0.1639,0.5082,0.3934,0.0984,0.2787
804995,Henry Godbout,POR,66,0.303,0.303,0.2879,0.1061,0.3636,0.4394,0.197,0.197
807720,Garret Forrester,PNS,59,0.4407,0.2034,0.2542,0.1017,0.3729,0.3898,0.2373,0.1017
690914,Brody Moore,SPR,76,0.4605,0.2368,0.25,0.0526,0.2237,0.5263,0.25,0.1184
690474,Tommy Sacco Jr.,CC,52,0.4038,0.1923,0.3462,0.0577,0.5192,0.2885,0.1923,0.1923
815464,Lisbel Diaz,RIC,67,0.4328,0.1343,0.2687,0.1642,0.3433,0.4328,0.2239,0.1343
695720,Tommy White,MID,71,0.5634,0.2817,0.0986,0.0563,0.3239,0.4366,0.2394,0.0986
694320,Jack Costello,SA,75,0.4533,0.2133,0.2667,0.0667,0.3467,0.48,0.1733,0.12
683569,Jose Colmenares,BIR,56,0.375,0.1964,0.3214,0.1071,0.4286,0.3571,0.2143,0.2143
701852,Drew Cavanaugh,RIC,47,0.383,0.2979,0.2979,0.0213,0.3404,0.4043,0.2553,0.1277
687148,Adam Fogel,BIR,58,0.4655,0.1724,0.2586,0.1034,0.4483,0.3621,0.1897,0.1552
702520,Justin Thomas Jr.,CC,45,0.4,0.2667,0.2667,0.0667,0.4889,0.3778,0.1333,0.2444
663536,Tristin English,COL,65,0.4308,0.2769,0.2308,0.0615,0.3846,0.3846,0.2308,0.1538
806146,George Lombard Jr.,SOM,59,0.339,0.322,0.3051,0.0339,0.3729,0.3898,0.2373,0.1864
702597,Dom Krupinski,KNX,41,0.4146,0.2683,0.2439,0.0732,0.439,0.3659,0.1951,0.0976
702607,Dakota Jordan,RIC,53,0.6038,0.0755,0.2075,0.1132,0.3019,0.4151,0.283,0.0189
702283,Tucker Toman,NH,55,0.5818,0.1818,0.2,0.0364,0.4182,0.4364,0.1455,0.0545
685744,Kenedy Corona,SOM,56,0.4643,0.25,0.1964,0.0893,0.3571,0.4643,0.1786,0.0893
690523,Joe Campagna,ERI,51,0.4706,0.2157,0.1765,0.098,0.451,0.3137,0.2353,0.1765
694842,JT Benson,BNG,58,0.4655,0.1897,0.1724,0.1724,0.3793,0.3448,0.2759,0.0862
670208,Matt Fraizer,POR,60,0.4,0.2667,0.3,0.0333,0.2333,0.4667,0.3,0.1
700369,Adrian De Leon,AMA,40,0.5,0.225,0.175,0.1,0.225,0.4,0.375,0.125
805834,Javi Vaz,NWA,54,0.4259,0.2778,0.1667,0.1296,0.3148,0.3148,0.3704,0.0926
681879,Nick Lucky,BNG,48,0.4792,0.2083,0.2917,0.0208,0.3542,0.4583,0.1875,0.0625
671956,Noah Myers,MTG,45,0.4222,0.2222,0.2889,0.0667,0.4222,0.3333,0.2444,0.1778
821100,Justin Gonzales,POR,50,0.46,0.26,0.24,0.04,0.32,0.42,0.26,0.04
691449,Roberto Campos,ERI,52,0.5192,0.1923,0.2308,0.0577,0.4231,0.4231,0.1538,0.1346
701689,Vance Honeycutt,CHE,52,0.4423,0.1731,0.2885,0.0962,0.4423,0.4808,0.0769,0.0962
813664,Justin DeCriscio,SA,53,0.4717,0.2264,0.1887,0.1132,0.4906,0.3774,0.1321,0.1509
683104,Trey Faltine,CHA,36,0.4167,0.25,0.25,0.0833,0.25,0.4722,0.2778,0.0556
694815,Jack Hurley,AMA,51,0.5098,0.1176,0.3137,0.0588,0.4706,0.2941,0.2353,0.1373
814410,Jacob Humphrey,HFD,56,0.6607,0.1607,0.1429,0.0357,0.2143,0.5714,0.2143,0.0536
805999,A.J. Ewing,BNG,49,0.551,0.2245,0.2245,0,0.4694,0.4082,0.1224,0.0816
815152,Theo Hardy,FRI,42,0.619,0.2619,0.119,0,0.3095,0.4286,0.2619,0.0952
677342,Brock Jones,MTG,36,0.3889,0.1667,0.2778,0.1667,0.6389,0.25,0.1111,0.2222
805865,Guy Lipscomb,AKR,55,0.5273,0.2,0.2727,0,0.3455,0.3636,0.2909,0.0727
700795,Mathieu Vallee,NH,56,0.8036,0.125,0.0714,0,0.2679,0.4464,0.2857,0.0179
676566,Shawn Ross,ALT,29,0.2414,0.2414,0.3793,0.1379,0.5862,0.3103,0.1034,0.3448
691411,Luis Durango,SOM,60,0.7,0.1667,0.0833,0.05,0.35,0.4,0.25,0
805763,Drake Logan,BIR,38,0.3947,0.2105,0.2368,0.1579,0.3947,0.3158,0.2895,0.1579
692348,Aeverson Arteaga,RIC,46,0.2826,0.3696,0.2609,0.087,0.4565,0.3913,0.1522,0.3043
815039,Dustin Dickerson,NWA,45,0.3556,0.4,0.1778,0.0667,0.4444,0.3333,0.2222,0.1778
800522,Josue Briceño,ERI,50,0.3,0.2,0.42,0.08,0.46,0.44,0.1,0.28
681114,Michael Trautwein,CHA,31,0.4516,0.2581,0.2581,0.0323,0.3548,0.3871,0.2581,0.0968
807740,Luke Shliger,ERI,50,0.28,0.18,0.5,0.04,0.34,0.46,0.2,0.18
805346,Ben Ross,WCH,49,0.3265,0.2857,0.3265,0.0612,0.3673,0.3265,0.3061,0.2245
681495,Cade Fergus,REA,33,0.4545,0.1515,0.2121,0.1818,0.303,0.5152,0.1818,0.0909
699232,Anderdson Rojas,AMA,46,0.6522,0.1522,0.087,0.1087,0.5,0.3913,0.1087,0.0652
827504,Hector Salas,CC,42,0.5714,0.2381,0.1667,0.0238,0.2857,0.381,0.3333,0.0476
801406,Jared Dickey,MID,50,0.4,0.22,0.36,0.02,0.38,0.44,0.18,0.14
703198,Kenni Gomez,CC,43,0.5581,0.2326,0.186,0.0233,0.3256,0.4651,0.2093,0.0465
696020,Raudelis Martinez,POR,49,0.5918,0.1429,0.1837,0.0816,0.5306,0.2857,0.1837,0.102
702630,Luke Hanson,FRI,48,0.4583,0.1458,0.3125,0.0833,0.1042,0.3958,0.5,0.0208
665998,Ismael Munguia,NH,53,0.5472,0.1698,0.2075,0.0755,0.2453,0.434,0.3208,0.0755
687248,Keshawn Ogans,COL,41,0.2927,0.3415,0.2683,0.0976,0.2195,0.561,0.2195,0.0732
698973,Jose Astudillo,RIC,51,0.549,0.1765,0.2157,0.0588,0.2353,0.4314,0.3333,0.0392
808665,Angel Acosta,NWA,50,0.54,0.24,0.1,0.12,0.4,0.38,0.22,0.12
694281,Tomas Frick,SOM,48,0.375,0.2292,0.2917,0.1042,0.25,0.5625,0.1875,0.1458
690841,Matt O'Neill,AMA,40,0.45,0.2,0.275,0.075,0.125,0.675,0.2,0.05
694186,Shalin Polanco,ALT,32,0.3438,0.3125,0.1562,0.1875,0.4688,0.3438,0.1875,0.2188
690996,T.J. McCants,BIR,31,0.5161,0.2258,0.2581,0,0.3548,0.5161,0.129,0.0645
700784,Jeron Williams,CC,39,0.4615,0.2821,0.2564,0,0.1795,0.5128,0.3077,0.0513
694991,Mitch Jebb,ALT,44,0.4091,0.3636,0.2045,0.0227,0.4318,0.3409,0.2273,0.1136
683061,Alexander Vargas,CHA,51,0.5098,0.2353,0.1176,0.1373,0.451,0.3725,0.1765,0.098
801039,John Garcia,CC,35,0.4857,0.0857,0.2571,0.1714,0.4,0.3714,0.2286,0.1143
686744,Jake Snider,FRI,31,0.6774,0.2258,0.0968,0,0.1935,0.6452,0.1613,0.0323
821270,Luis Peña,BLX,45,0.3333,0.3111,0.2444,0.1111,0.2,0.5111,0.2889,0.0667
670868,Abrahan Gutierrez,SOM,49,0.4082,0.2857,0.2245,0.0816,0.2245,0.4898,0.2857,0.1224
823173,James Taussig,BIR,35,0.3714,0.1429,0.3143,0.1714,0.3429,0.4571,0.2,0.1143
699305,Diego Mosquera,BNG,31,0.4516,0.3548,0.0968,0.0968,0.1935,0.6129,0.1935,0.0645
671272,David García,BLX,39,0.4872,0.1795,0.2564,0.0769,0.3333,0.3333,0.3333,0.0513
681172,Tyler Tolve,COL,34,0.5,0.1176,0.3235,0.0588,0.3824,0.3824,0.2353,0.0882
699167,Samuel Escudero,ALT,37,0.5135,0.1622,0.2162,0.1081,0.4324,0.3784,0.1892,0.1622
685716,Nelson Quiroz,TUL,43,0.5581,0.2791,0.1163,0.0465,0.4186,0.3721,0.2093,0.1628
701392,Marco Dinges,BLX,34,0.5588,0.1471,0.2059,0.0882,0.4706,0.5,0.0294,0.0294
694206,Daniel Guilarte,BLX,40,0.575,0.125,0.25,0.05,0.25,0.55,0.2,0.05
800281,Roynier Hernandez,HFD,43,0.4884,0.2791,0.186,0.0465,0.2326,0.5116,0.2558,0.0465
695494,Kevin Bazzell,HBG,46,0.413,0.2609,0.2609,0.0652,0.4348,0.413,0.1522,0.2391
687072,Jamari Baylor,BNG,32,0.3438,0.3438,0.25,0.0625,0.25,0.4062,0.3438,0.0625
807747,Rikuu Nishida,BIR,36,0.6389,0.3056,0.0556,0,0.1944,0.4722,0.3333,0
692446,Miguel Villarroel,HBG/SPR,39,0.6154,0.2308,0.1282,0.0256,0.3333,0.4103,0.2564,0.0769
694399,Elijah Nunez,HBG,34,0.5588,0.1765,0.2647,0,0.2941,0.4118,0.2941,0.0588
806534,Ben Gobbel,RCT,36,0.5278,0.1667,0.25,0.0556,0.2222,0.4167,0.3611,0.0833
814436,Ryan Galanie,BIR,30,0.4,0.2,0.2667,0.1333,0.5,0.3333,0.1667,0.1667
702239,Colin Tuft,CHE,27,0.3704,0.2222,0.3333,0.0741,0.2593,0.2963,0.4444,0.1481
669234,Justyn-Henry Malloy,MTG,29,0.3448,0.1379,0.4483,0.069,0.2759,0.4138,0.2759,0.1379
815874,Nick Roselli,BNG,33,0.5152,0.1515,0.2121,0.1212,0.3333,0.4545,0.2121,0.0303
828600,Hayden Gilliland,TUL,30,0.5,0.3,0.2,0,0.3333,0.5,0.1667,0.1333
698927,Edward Duran,NH,35,0.3429,0.2857,0.3714,0,0.2857,0.4857,0.2286,0.1714
677941,Jordyn Adams,BLX,28,0.3571,0.1071,0.4286,0.1071,0.5714,0.2857,0.1429,0.3214
693822,Murphy Stehly,WCH,28,0.4643,0.1429,0.3571,0.0357,0.5,0.3929,0.1071,0.1429
681036,Anthony Vilar,SA,25,0.64,0.12,0.2,0.04,0.48,0.36,0.16,0.12
683454,Brayan Buelvas,MID,26,0.2692,0.2692,0.3077,0.1538,0.5769,0.3462,0.0769,0.4231
703194,Randy De Jesus,RCT,24,0.3333,0.3333,0.2917,0.0417,0.25,0.5,0.25,0.125
804645,Caden Connor,BIR,32,0.5,0.25,0.2188,0.0312,0.375,0.4375,0.1875,0.0625
679602,Drew Ehrhard,POR,30,0.4,0.2333,0.3,0.0667,0.4667,0.3333,0.2,0.1667
701800,Carlos Linarez,SPR,24,0.5,0.25,0.2083,0.0417,0.4167,0.375,0.2083,0.1667
703483,Dixon Williams,COL,24,0.3333,0.25,0.375,0.0417,0.4583,0.25,0.2917,0.2083
801346,Luis Hernandez,WCH,23,0.3478,0.087,0.4783,0.087,0.4348,0.3478,0.2174,0.1739
814816,Johnny Tincher,CHE,29,0.5172,0.1379,0.2759,0.069,0.4483,0.3448,0.2069,0.1379
702461,Kay-Lan Nicasia,BLX,17,0.3529,0.1765,0.2941,0.1765,0.3529,0.4706,0.1765,0.1765
801629,Cade McGee,SPR,28,0.2857,0.2143,0.3571,0.1429,0.4286,0.3571,0.2143,0.2143
806367,Turner Hill,RIC,28,0.4643,0.3571,0.1429,0.0357,0.3571,0.3929,0.25,0.1071
693073,Clayton Campbell,ERI,31,0.5161,0.2903,0.1613,0.0323,0.3226,0.2903,0.3871,0.0645
800149,Carlos Pacheco,MID,26,0.3846,0.2692,0.2308,0.1154,0.3462,0.5,0.1538,0.0769
815044,Sam Mongelli,TUL,23,0.4348,0.1304,0.3043,0.1304,0.3913,0.3913,0.2174,0.087
699213,Gleider Figuereo,FRI,25,0.32,0.36,0.32,0,0.56,0.24,0.2,0.32
702524,Logan Sauve,MID,21,0.381,0.2857,0.3333,0,0.2857,0.5238,0.1905,0.0952
