Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Sonny Gray","BOS",2.424515962600708,-6.8411478996276855,9.265664100646973,24.26059913635254,2.359227180480957,0.9780763387680054,0.9577853679656982,0.8723238110542297,1.1527999639511108,21,1.6193821430206299,0.8594795434349001,0,0,"Sonny Gray",12768,543243
"Eduardo Rodriguez","ARI",2.388376235961914,-8.696084022521973,11.084460258483887,26.248600006103516,2.664517402648926,1.023481845855713,0.93695068359375,0.873913049697876,0.9610000252723694,23,1.6611326932907104,0.6724467889765493,0,0,"Eduardo Rodriguez",13164,593958
"Michael Wacha","KCR",1.2911300659179688,-9.825050354003906,11.116180419921875,16.245399475097656,1.5836315155029297,0.9919366836547852,0.9953958988189697,0.8763043284416199,1.1083130836486816,23,1.0634146928787231,0.23821079107939336,0,0,"Michael Wacha",14078,608379
"Kevin Gausman","- - -",0.03287823498249054,-9.103233844041824,9.136112123727798,-2.0629998445510864,-0.23771557211875916,0.9025910992736685,0.8845740985527313,0.8503249784310659,1.0060833543539047,24,0.6497955620288849,-0.6133690616911924,0,0,"Kevin Gausman",14107,592332
"Aaron Nola","PHI",-1.6526739597320557,-10.057368278503418,8.404693603515625,-12.449799537658691,-1.2943896055221558,0.8735942840576172,0.8318469524383545,0.854408323764801,1.0392667055130005,24,-1.915021538734436,0.02321204559556511,0,0,"Aaron Nola",16149,605400
"Foster Griffin","- - -",2.2512963712215424,-7.357007920742035,9.60830406844616,13.98930048942566,1.4627126157283783,0.9050198564658294,0.9170598544343544,0.8637391639792401,0.9247130673864613,23,1.0136108696460724,1.4739548507493057,0,0,"Foster Griffin",16432,656492
"Framber Valdez","DET",0.2883743643760681,-9.129905700683594,9.418279647827148,-1.4453994035720825,-0.12853413820266724,1.0111558437347412,0.886319100856781,0.8728869557380676,0.9127304553985596,23,-0.036589812487363815,0.3217826105737071,0,0,"Framber Valdez",17295,664285
"Logan Webb","SFG",1.0559184551239014,-7.577291965484619,8.633210182189941,6.512400150299072,0.7201523184776306,0.9162716865539551,0.8842777609825134,0.8694400191307068,0.9211894869804382,19,1.4629648923873901,-0.3105572925245703,0,0,"Logan Webb",17995,657277
"Dylan Cease","TOR",1.9306684732437134,-7.364569664001465,9.295238494873047,24.724300384521484,2.5454814434051514,0.9884381890296936,0.9310778975486755,0.8603333234786987,1.23757004737854,20,2.93485689163208,-0.9816052926231771,0,0,"Dylan Cease",18525,656302
"Freddy Peralta","- - -",-1.228273719549179,-9.776377618312836,8.548103958368301,-14.472400188446045,-1.4303873181343079,0.9671536014444481,0.8662991819342947,0.8745999958204187,1.1494261078212573,23,-1.4673399925231934,0.19735173242185367,0,0,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",1.4930623769760132,-10.627028465270996,12.12009048461914,14.699799537658691,1.476035237312317,0.9833582043647766,0.905754804611206,0.8717439770698547,1.1324166059494019,24,2.078458547592163,-0.5601284311108632,0,0,"Sandy Alcantara",18684,645261
"Michael King","SDP",1.6597423553466797,-9.2564058303833,10.91614818572998,16.237600326538086,1.6770710945129395,1.0654188394546509,0.9809641242027283,0.8720833659172058,1.4400500059127808,24,1.3440606594085693,0.21377020849333617,0,0,"Michael King",19853,650633
"Jesús Luzardo","PHI",2.190974473953247,-7.906387805938721,10.097362518310547,14.914000511169434,1.4597430229187012,0.9477102756500244,0.8592811226844788,0.8589391112327576,1.1492173671722412,23,1.9012342691421509,0.4106267819058407,0,0,"Jesus Luzardo",19959,666200
"Anthony Kay","CHW",-0.2147335559129715,-9.2936931848526,9.078959703445435,1.2193999886512756,0.14324525743722916,1.051393345607701,0.9010919697823063,0.8857500205437342,1.012941688299179,24,-0.42043153941631317,0.21619441274051476,0,0,"Anthony Kay",20387,641743
"Cristopher Sánchez","PHI",3.1687142848968506,-7.856892108917236,11.025606155395508,27.118999481201172,2.7303504943847656,0.9275715947151184,0.8387535214424133,0.8707500100135803,0.8223652243614197,23,1.9224655628204346,1.4936742833658276,0,0,"Cristopher Sanchez",20778,650911
"Joe Ryan","MIN",-0.32628965377807617,-9.207435607910156,8.881146430969238,0.11169981956481934,0.015327156521379948,0.9502677917480469,0.8688015341758728,0.8678695559501648,0.8598521947860718,23,0.49853581190109253,-0.8419018152651088,0,0,"Joe Ryan",21390,657746
"Davis Martin","CHW",1.2809381484985352,-7.151734352111816,8.432672500610352,5.53070068359375,0.5537847876548767,0.8824665546417236,0.8105437755584717,0.8764545321464539,0.8057273030281067,22,0.7651929259300232,0.6863500722276676,0,0,"Davis Martin",21448,663436
"José Soriano","- - -",1.2023440971970558,-7.8623799085617065,9.064723789691925,15.625500172376633,1.587984667159617,0.9469661830979235,0.8776351067856067,0.8731304251629374,1.0151913166046143,23,1.5019091106951237,-0.23222903271843798,0,0,"Jose Soriano",22100,667755
"MacKenzie Gore","TEX",-0.5185257792472839,-9.014245986938477,8.495719909667969,-2.6470999717712402,-0.2750187814235687,0.9005153775215149,0.8249197006225586,0.8783749938011169,1.0093916654586792,24,1.0380374193191528,-1.613847441213971,0,0,"MacKenzie Gore",22201,669022
"Logan Gilbert","SEA",0.8470123410224915,-8.188819885253906,9.035832405090332,11.629301071166992,1.1507076025009155,0.894836962223053,0.8632482886314392,0.8732087016105652,1.0575913190841675,23,1.1145662069320679,-0.1680112737090932,0,0,"Logan Gilbert",22250,669302
"Shane Baz","BAL",-0.5049254894256592,-9.85714340209961,9.352218627929688,0.9235997796058655,0.09045824408531189,0.953980028629303,0.8763730525970459,0.8721739053726196,0.9517272710800171,22,-0.05221434310078621,-0.4770687385913389,0,0,"Shane Baz",22264,669358
"Taj Bradley","MIN",1.0263384580612183,-8.70431137084961,9.730649948120117,13.448099136352539,1.3534334897994995,0.9586466550827026,0.8835132122039795,0.8795652389526367,0.9639999866485596,23,0.5620607733726501,0.5085510653268506,0,0,"Taj Bradley",22543,671737
"Joey Cantillo","CLE",-0.18163157999515533,-9.480206489562988,9.298574447631836,-0.4643007516860962,-0.07888463139533997,1.0219752788543701,0.8888064622879028,0.8760083317756653,1.0344083309173584,24,-0.9006576538085938,0.7229316522572025,0,0,"Joey Cantillo",23335,676282
"Braxton Ashcraft","PIT",0.5104660987854004,-8.494035720825195,9.004502296447754,4.465500354766846,0.4378211796283722,0.8680422902107239,0.8498177528381348,0.8754608631134033,0.7475391626358032,23,0.5105281472206116,0.0775377852139486,0,0,"Braxton Ashcraft",23793,677952
"Ryan Weathers","NYY",0.4455042779445648,-8.57603931427002,9.021544456481934,4.628899097442627,0.47777214646339417,0.9715205430984497,0.9270651340484619,0.8745454549789429,1.3458272218704224,22,-0.06017570570111275,0.518739635315743,0,0,"Ryan Weathers",23796,677960
"Kyle Bradish","BAL",-0.20042404532432556,-9.100407600402832,8.899983406066895,3.6861002445220947,0.3731832206249237,0.9204726815223694,0.8829557299613953,0.8728435039520264,0.7646086812019348,23,0.5825523138046265,-0.8002926654170658,0,0,"Kyle Bradish",24586,680694
"Drew Rasmussen","TBR",2.542886257171631,-6.684455871582031,9.227341651916504,21.342201232910156,2.2114152908325195,0.9507483243942261,0.9230141639709473,0.8669363856315613,0.9198181629180908,22,2.720630407333374,-0.04601485248415216,0,0,"Drew Rasmussen",25385,656876
"George Kirby","SEA",0.3998745083808899,-9.410561561584473,9.810436248779297,3.4014997482299805,0.3895421028137207,0.9685843586921692,0.9016963243484497,0.8724181652069092,0.9111523628234863,21,-0.24282309412956238,0.6556673702035849,0,0,"George Kirby",25436,669923
"Andre Pallante","STL",1.071468472480774,-7.1586456298828125,8.230113983154297,8.62600040435791,0.8716517090797424,0.8705421686172485,0.8355123400688171,0.8670727610588074,1.0545090436935425,22,1.1054438352584839,0.1253621051162055,0,0,"Andre Pallante",26108,669467
"Reid Detmers","LAA",0.6683061718940735,-8.013345718383789,8.681652069091797,4.6302995681762695,0.4617807865142822,0.9074483513832092,0.9015294313430786,0.8630260825157166,1.2633391618728638,23,0.8347246646881104,-0.09825721629241391,0,0,"Reid Detmers",27468,672282
"Cade Cavalli","WSN",0.162850022315979,-9.40481185913086,9.567662239074707,1.8581000566482544,0.12203078716993332,1.000665545463562,0.8983289003372192,0.8736000061035156,1.0680800676345825,25,0.2046540528535843,-0.04191234254463372,0,0,"Cade Cavalli",27473,676917
"Bryce Elder","ATL",0.4270544648170471,-8.96816635131836,9.395220756530762,5.689799785614014,0.569708526134491,0.9765639305114746,0.9315419793128967,0.8747727274894714,1.0778000354766846,22,0.8533902168273926,-0.4160870854354952,0,0,"Bryce Elder",27779,693821
"Michael McGreevy","STL",1.1513121128082275,-7.891481876373291,9.042794227600098,10.307700157165527,1.0871700048446655,0.9889850616455078,0.9506238102912903,0.8781818151473999,1.0464181900024414,22,0.6521145105361938,0.5120204774004635,0,0,"Michael McGreevy",29869,700241
"Sean Burke","CHW",1.5146379470825195,-8.124060213565826,9.638697862625122,14.217800617218018,1.47175133228302,0.9790815896552876,0.9511796805788489,0.8749130497808042,1.2801999774846164,22,1.3295432925224304,0.2174554081842075,3,0,"Sean Burke",29878,680732
"Andrew Abbott","CIN",0.3746141791343689,-9.265625953674316,9.640239715576172,6.84529972076416,0.7197437882423401,0.9919041395187378,0.9204985499382019,0.8722000122070312,1.2123833894729614,24,0.19453300535678864,0.18313875162985732,0,0,"Andrew Abbott",29911,671096
"Landen Roupp","SFG",0.2730061411857605,-8.876768112182617,9.149774551391602,1.836399793624878,0.21380753815174103,0.9967835545539856,0.9358870387077332,0.8700000047683716,1.2426869869232178,23,0.9241243004798889,-0.6502372164299137,0,0,"Landen Roupp",30076,694738
"Gavin Williams","CLE",1.395178198814392,-9.555893898010254,10.951071739196777,12.499600410461426,1.2692441940307617,0.9726020097732544,0.9575080871582031,0.862458348274231,1.074208378791809,24,0.9558945298194885,0.47858553992625885,0,0,"Gavin Williams",30122,668909
"Tanner Bibee","CLE",0.7546862959861755,-8.921221733093262,9.675908088684082,11.205699920654297,1.1569372415542603,0.9450665712356567,0.9581958055496216,0.8725666999816895,1.3004416227340698,24,0.9201260209083557,-0.12157243859358036,0,0,"Tanner Bibee",30134,676440
"Noah Cameron","KCR",-0.27741363644599915,-8.142817631363869,7.865404188632965,-2.9593000411987305,-0.30542024970054626,0.8688826075306645,0.849378320597863,0.8609454740177501,1.1466095447540283,21,0.38487765938043594,-0.7041539736277651,1,0,"Noah Cameron",30184,702070
"Bryan Woo","SEA",-0.5943416953086853,-8.876487731933594,8.282145500183105,-4.8678998947143555,-0.3762788474559784,0.9220485687255859,0.8652661442756653,0.8810364007949829,0.77803635597229,22,0.5640771389007568,-1.208665412737739,0,0,"Bryan Woo",30279,693433
"Jacob Misiorowski","MIL",3.142618179321289,-5.5832061767578125,8.725824356079102,35.14690017700195,3.551888942718506,0.9453080296516418,0.9218977093696594,0.8770190477371216,1.1225800514221191,20,4.118381500244141,-0.7939432422941004,0,0,"Jacob Misiorowski",31623,694819
"Parker Messick","CLE",2.0071003437042236,-8.351530075073242,10.358631134033203,25.355998992919922,2.59883451461792,1.0235974788665771,0.9780535101890564,0.8762174248695374,1.2282782793045044,23,2.3630764484405518,-0.40224674228821455,0,0,"Parker Messick",31986,800048
"Cam Schlittler","NYY",1.83988618850708,-8.153729438781738,9.993616104125977,21.323699951171875,2.2019622325897217,0.9627115726470947,0.9401148557662964,0.8663750290870667,1.3984416723251343,24,1.9833341836929321,-0.0721842185501167,0,0,"Cam Schlittler",32095,693645
"Paul Skenes","PIT",0.5656722784042358,-8.904922485351562,9.47059440612793,5.195400238037109,0.470447301864624,0.9645542502403259,0.9225185513496399,0.8764333128929138,0.8970916867256165,24,1.4394199848175049,-0.852960199623158,0,0,"Paul Skenes",33677,694973
"Nolan McLean","NYM",-0.05739179626107216,-9.518163681030273,9.460772514343262,1.3284000158309937,0.0973772406578064,0.9819883108139038,0.9161764979362488,0.8762087225914001,1.2734347581863403,23,0.8963785171508789,-0.9548229972216284,0,0,"Nolan McLean",33703,690997
"Yoshinobu Yamamoto","LAD",1.997340440750122,-6.956692218780518,8.954031944274902,25.798900604248047,2.673553943634033,0.886445939540863,0.8682279586791992,0.8705714344978333,1.0185400247573853,20,3.070934772491455,-0.8177342650982466,0,0,"Yoshinobu Yamamoto",33825,808967
"Shota Imanaga","CHC",1.5597283840179443,-7.634369850158691,9.194097518920898,15.025599479675293,1.456377625465393,0.8798816204071045,0.9150084853172302,0.8680173754692078,0.8755739331245422,23,0.8708629012107849,0.9017941788362873,0,0,"Shota Imanaga",33829,684007
"Chase Burns","CIN",2.2590599060058594,-7.062737941741943,9.321798324584961,23.90690040588379,2.3651411533355713,0.9353262186050415,0.903918445110321,0.8809909224510193,1.2109909057617188,22,1.8106584548950195,0.6046057182563036,0,0,"Chase Burns",35333,695505
