Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Michael Wacha","KCR",7,2.5625,2.73170732,1.0625,0.19145299,0.07008547,0.12136752,0.23191094619666047,1.1527777777777777,0.2634146341463415,0.76086957,80.39039735251346,97.44977788964566,105.4875203518997,3.4375,4.0245081901550295,-0.5870081901550295,4.370321729137666,4.417730189238921,"Michael Wacha",14078,608379
"Michael King","SDP",7.921760686739549,3.630806981422293,2.18181818,0.9902200858424436,0.21466905,0.09838998,0.11627907,0.21212121212121213,1.1735941758132664,0.25,0.79054054,83.43654657275185,99.71393032821511,103.8430579849207,3.366748291864308,4.165247839183468,-0.7984995473191603,4.375290743911957,4.41126556765067,"Michael King",19853,650633
"Bryce Elder","ATL",7.389473832571609,2.984210586230842,2.47619048,1.3500000271044286,0.19659735,0.07939509,0.11720227,0.2268041237113402,1.2000000240928252,0.2513812154696133,0.75353218,87.70350739652005,107.39574722558763,98.92768426942531,3.6947369162858044,4.437008217259458,-0.7422713009736537,4.168480755299093,4.37540910618265,"Bryce Elder",27779,693821
"Tanner Bibee","CLE",7.173913043478261,2.4782608695652173,2.89473684,1.5,0.19677996,0.06797853,0.12880143,0.22823984526112184,1.1304347826086956,0.24739583333333334,0.76682316,93.80046151984959,111.74318260797556,102.24652699496058,3.847826086956522,4.572515436531841,-0.724689349575319,4.235857190148554,4.309619536267295,"Tanner Bibee",30134,676440
"Freddy Peralta","- - -",8.897727513793585,3.758522829102463,2.36734694,1.457386403121363,0.21845574,0.09227872,0.12617702,0.27044025157232704,1.5170454956467991,0.3216374269005848,0.6713555,132.03487432569474,109.69616109944002,101.00983298135964,5.369318327289233,4.595530958298196,0.7737873689910373,4.253779752702106,4.292607714736118,"Freddy Peralta",18679,642547
"Shane Baz","BAL",7.921760686739549,3.0366749299168267,2.60869565,0.6601467238949623,0.20725389,0.07944732,0.12780656,0.2528301886792453,1.3202934477899246,0.31,0.68639053,91.96969759415533,81.6034321972912,99.80324681047078,3.7628363262012856,3.358401843311847,0.4044344828894384,4.134488718372688,4.284649159235705,"Shane Baz",22264,669358
"Framber Valdez","DET",7.28010500284185,3.180628399299837,2.28888889,0.8481675731466233,0.18458781,0.08064516,0.10394265,0.25748502994011974,1.3664922011806708,0.30310880829015546,0.71513002,100.20706105488773,97.3771284151364,100.1837270232856,4.170157234637564,4.03727000821745,0.13288722642011397,4.150274340487921,4.252607031497438,"Framber Valdez",17295,664285
"Sandy Alcantara","MIA",7.038696975160866,2.309572444974659,3.04761905,0.9348269420135524,0.18991098,0.06231454,0.12759644,0.24,1.173116162526811,0.27708333333333335,0.74200913,82.81833579917884,89.45106963191594,96.94071653275947,3.519348487580433,3.7713259516290023,-0.25197746404856947,4.084880850433551,4.237089566301136,"Sandy Alcantara",18684,645261
"Kyle Bradish","BAL",8.5748031496063,3.826771653543307,2.24074074,0.9212598425196851,0.22616822,0.10093458,0.12523365,0.24267782426778242,1.3385826771653544,0.29941860465116277,0.73643411,90.06821639538116,93.73643566450339,95.72848947447031,3.6850393700787403,3.858661733462116,-0.17362236338337578,3.965432411760796,4.229461128001574,"Kyle Bradish",24586,680694
"Landen Roupp","SFG",8.951482663866289,4.148248063742914,2.15789474,0.6549865363804601,0.23563218,0.1091954,0.12643678,0.22342733188720174,1.2938005656897977,0.2857142857142857,0.67371202,103.15621069290579,86.77979838466425,92.40097465681356,4.221024345562965,3.523665881075336,0.6973584644876287,3.893875238243779,4.198837974714511,"Landen Roupp",30076,694738
"Andre Pallante","STL",6.532258064516129,2.685483870967742,2.43243243,0.7258064516129032,0.17408124,0.07156673,0.10251451,0.24050632911392406,1.217741935483871,0.27807486631016043,0.73426573,88.46483061570812,90.22823065975928,94.3579112389244,3.629032258064516,3.724104964348578,-0.09507270628406195,3.9762116089222896,4.179649962860732,"Andre Pallante",26108,669467
"Justin Wrobleski","LAD",7,1.8461538461538463,3.79166667,1.2307692307692308,0.19279661,0.05084746,0.14194915,0.22747747747747749,1.0683760683760684,0.2522255192878338,0.80675422,79.29462062075211,92.8476029589582,99.05462560456816,3.3076923076923075,4.02717913032597,-0.7194868226336624,4.173821699364573,4.159138404148207,"Justin Wrobleski",31204,680736
"Joey Cantillo","CLE",9.783708074842048,4.247191102257013,2.30357143,1.1376404738188428,0.25,0.10852713,0.14147287,0.2576419213973799,1.4662921662553974,0.32802547770700635,0.7483871,94.29170572148318,98.3177432867953,96.11986445597546,3.8679776109840653,4.0224014686283,-0.15442385764423472,3.981670043457043,4.128138678621571,"Joey Cantillo",23335,676282
"Davis Martin","CHW",7.89344262295082,2.7295081967213113,2.89189189,0.7377049180327869,0.208577,0.07212476,0.13645224,0.2622601279317697,1.3114754098360655,0.3210227272727273,0.7254902,99.26332828822962,81.72387955097504,95.02412704703289,4.131147540983607,3.480450813105849,0.6506967278777576,3.936209343813482,4.116729890530538,"Davis Martin",21448,663436
"José Soriano","- - -",9.16449090725817,4.229765034119155,2.16666667,0.8459530068238311,0.24482109,0.11299435,0.13182674,0.21627408993576017,1.261096612024415,0.27384615384615385,0.76923077,77.24147361235472,89.98936616424713,89.86544270881627,3.2428198594913527,3.776303232752225,-0.5334833732608724,3.7221823357532875,4.097081559872157,"Jose Soriano",22100,667755
"Noah Cameron","KCR",8.44204869112593,2.911051272802045,2.9,1.0188679454807157,0.22011385,0.07590133,0.14421252,0.24586776859504134,1.2857143121542365,0.2966101694915254,0.68117978,102.11806626942389,90.22852490677239,95.99252973598256,4.366576909203068,3.7258222194643666,0.6407546897387011,3.976387093899465,4.079389005530981,"Noah Cameron",30184,702070
"Aaron Nola","PHI",9.288000566894565,3.0960001889648554,3,2.088000127441414,0.23713235,0.07904412,0.15808824,0.276,1.4480000883789117,0.31871345029239767,0.73550212,128.4250188266955,118.7858939089074,93.52384421870418,5.472000333984395,5.095008312713631,0.37699202127076425,3.941118978953925,3.9434262719994475,"Aaron Nola",16149,605400
"George Kirby","SEA",7.636363636363637,1.9090909090909092,4,1.0909090909090908,0.20626151,0.05156538,0.15469613,0.2734375,1.2727272727272727,0.3229166666666667,0.76043069,94.87120154592917,92.52927863812968,91.74879563526972,3.6818181818181817,3.670341523488363,0.0114766583298187,3.8003201642271245,3.9185023605426066,"George Kirby",25436,669923
"Logan Webb","SFG",7.272,2.232,3.25806452,0.648,0.19803922,0.06078431,0.1372549,0.22832980972515857,1.112,0.2727272727272727,0.67975831,91.4983712994266,81.13858077668606,87.1617450046642,3.744,3.2950081901550297,0.44899180984497056,3.6734392983913424,3.911032231807394,"Logan Webb",17995,657277
"Taj Bradley","MIN",10.116456477796838,3.7594939613434195,2.69090909,1.1620254062334205,0.26618705,0.09892086,0.16726619,0.21887550200803213,1.2455697164854966,0.27627627627627627,0.78212291,89.88565438361864,92.68550916374502,93.99685917908577,3.7594939613434195,3.838906982423713,-0.07941302108029369,3.8935893551035106,3.8786629090521436,"Taj Bradley",22543,671737
"Kevin Gausman","- - -",8.776675270276519,2.478908282444513,3.54054054,1.0719603383543839,0.23144876,0.06537102,0.16607774,0.25,1.2580645637631311,0.30446194225721784,0.67750678,103.92500106936888,84.18557449144102,92.94163889356568,4.2878413534175355,3.5336583311360226,0.7541830222815129,3.8539052144618307,3.8698006593019256,"Kevin Gausman",14107,592332
"Sonny Gray","BOS",7.972145016219052,2.4066852879151854,3.3125,0.9025069829681945,0.21900826,0.0661157,0.15289256,0.23660714285714285,1.1532033671260264,0.28484848484848485,0.83067093,64.34330921498075,84.73511515950742,86.70212403710191,2.7827298641519334,3.521548589361938,-0.7388187252100047,3.590940416988776,3.8292332519443066,"Sonny Gray",12768,543243
"MacKenzie Gore","TEX",9.792746888214815,3.2875650267578305,2.9787234,1.119171072938836,0.2559415,0.08592322,0.17001828,0.22874493927125505,1.2435234143764844,0.2869822485207101,0.70334262,111.08313825863729,90.20455042758934,92.92753997338721,4.546632483814021,3.7631740467222428,0.7834584370917779,3.8492247118626945,3.813884240819555,"MacKenzie Gore",22201,669022
"Foster Griffin","- - -",8.235000314140331,2.160000082397464,3.8125,1.4175000540733358,0.22385321,0.0587156,0.16513762,0.2297029702970297,1.1100000423431413,0.26243093922651933,0.8056872,79.07604220003653,99.6054629970519,88.87045312853083,3.3075001261711168,4.204508232784273,-0.8970081066131566,3.742997139179434,3.7956706065702983,"Foster Griffin",16432,656492
"Shota Imanaga","CHC",8.479900147703557,1.967336834267225,4.31034483,1.6959800295407113,0.23452158,0.05440901,0.18011257,0.2315369261477046,1.092964907926236,0.25925925925925924,0.83185841,87.32728298218474,105.6056599416914,91.15015604527645,3.595477662626308,4.3759530126059705,-0.7804753499796626,3.8412481547743624,3.7523390853963123,"Shota Imanaga",33829,684007
"Parker Messick","CLE",8.95609822760592,2.5024392106545954,3.57894737,0.8560976246976247,0.25092251,0.0701107,0.18081181,0.20675944333996024,1.0390244675817326,0.2570621468926554,0.80128205,62.60861365971986,77.98963430283212,83.17270902001707,2.568292874092874,3.1894472221701298,-0.6211543480772557,3.4445096437946683,3.6313206392368813,"Parker Messick",31986,800048
"Yoshinobu Yamamoto","LAD",8.203349581754022,2.06698572138684,3.96875,0.9688995569000812,0.23827392,0.06003752,0.1782364,0.1851106639839034,0.8899521855971116,0.21690140845070421,0.80373832,63.48775603701645,79.25880276500602,82.31471572696572,2.648325455526889,3.4386828441409847,-0.7903573886140958,3.4695048413698957,3.616366347612679,"Yoshinobu Yamamoto",33825,808967
"Bryan Woo","SEA",8.976440149135096,1.9083770395799025,4.7037037,0.9188482042421752,0.24282983,0.05162524,0.19120459,0.23469387755102042,1.1151832906187085,0.2914285714285714,0.6394453,111.09699612587598,80.6154076670714,88.98783090929665,4.311518496828668,3.196955838525888,1.1145626583027806,3.6857713799020035,3.596142503373171,"Bryan Woo",30279,693433
"Chase Burns","CIN",10.379032258064516,3.338709677419355,3.10869565,0.9435483870967742,0.28486056,0.09163347,0.19322709,0.2043956043956044,1.1209677419354838,0.26755852842809363,0.82101806,59.39981544785705,74.10586980535726,85.08854765876985,2.6129032258064515,3.2805565772518035,-0.667653351445352,3.586211359212476,3.588672406453731,"Chase Burns",35333,695505
"Cade Cavalli","WSN",9.862695080273491,2.7279794902884125,3.61538462,1.0492228808801587,0.25543478,0.07065217,0.18478261,0.2554890219560878,1.2979275637554555,0.32753623188405795,0.74050633,85.09845036649492,85.104598205116,80.58817677319355,3.5673577949925392,3.5999615985853293,-0.032603803592790026,3.3968622465161893,3.4730179113644537,"Cade Cavalli",27473,676917
"Nathan Eovaldi","TEX",9.29396949292784,2.1708541881291303,4.28125,1.6281406410968478,0.24684685,0.05765766,0.18918919,0.24806201550387597,1.2060301045161834,0.29295774647887324,0.76461769,102.76155209529709,101.98271424687655,80.85797870550574,4.20602998950019,4.2553498539050825,-0.04931986440489222,3.3484745365463033,3.4502185370767426,"Nathan Eovaldi",9132,543135
"Sean Burke","CHW",10.072539059190088,2.7279793285306493,3.69230769,0.979274630754592,0.27428571,0.07428571,0.2,0.2196652719665272,1.1191710065766767,0.284375,0.80060423,73.95154840623427,78.87787571135458,88.62697095980991,3.0777202680858604,3.359028920920194,-0.2813086528343334,3.670799776629976,3.445599099877812,"Sean Burke",29878,680732
"Nolan McLean","NYM",10.74489879568441,3.306122706364434,3.25,0.9642857893562932,0.28467153,0.08759124,0.19708029,0.2135523613963039,1.1632653966837823,0.28391167192429023,0.70839065,86.65834982576757,83.37572666585145,79.09184302018066,3.5127553755122105,3.492620466630296,0.020134908881914715,3.3339053312675895,3.439740695325004,"Nolan McLean",33703,690997
"Logan Gilbert","SEA",9.366029050034118,2.06698572138684,4.53125,1.2272727720734362,0.26411658,0.0582878,0.20582878,0.208984375,0.997607691919343,0.25287356321839083,0.77512777,88.21357658744058,90.13095350272933,85.43538340615561,3.4234451010469535,3.5750464854824777,-0.15160138443552418,3.5383850192449695,3.4364924818840454,"Logan Gilbert",22250,669302
"Reid Detmers","LAA",10.465116279069768,2.7209302325581395,3.84615385,1.186046511627907,0.28301887,0.07358491,0.20943396,0.21149897330595482,1.1007751937984496,0.26875,0.68739771,98.00852302765489,82.81558126666184,86.38036206744427,4.116279069767442,3.4746050893798355,0.6416739803876066,3.5775909373233485,3.42441762945721,"Reid Detmers",27468,672282
"Ryan Weathers","NYY",9.818182437246177,2.528925779290682,3.88235294,1.264462889645341,0.26242545,0.06759443,0.19483101,0.2446351931330472,1.2231405729902645,0.305993690851735,0.73899371,92.4208955813377,86.48798576731505,76.80757819287084,3.7933886689360232,3.64899169666407,0.1443969722719527,3.18042876240529,3.4102378909672972,"Ryan Weathers",23796,677960
"Joe Ryan","MIN",9.883289324677754,1.933687041784778,5.11111111,1.2175066559385639,0.26386233,0.05162524,0.21223709,0.23625254582484725,1.137931057511207,0.29464285714285715,0.68438003,87.32801564044249,82.42561650841797,87.59393673407307,3.652519967815692,3.4132681437071937,0.2392518241084982,3.6279405493420605,3.409784101299043,"Joe Ryan",21390,657746
"Braxton Ashcraft","PIT",9.861461336206444,2.176322501783491,4.53125,1.2921914854339478,0.26556777,0.05860806,0.20695971,0.23865877712031558,1.1561713290724798,0.29737609329446063,0.71214393,95.51139605620999,86.87211020195151,76.85334637542353,4.080604690844046,3.646202166307732,0.4344025245363139,3.2397225707273765,3.3292166732240407,"Braxton Ashcraft",23793,677952
"Jesús Luzardo","PHI",10.800000803877728,2.8317075278459893,3.81395349,0.7902439612593459,0.28975265,0.07597173,0.21378092,0.22568093385214008,1.163414720742926,0.3076923076923077,0.73412698,78.82312316969409,69.1813437459869,71.62069662993399,3.3585368353522203,2.9699350107092006,0.3886018246430196,3.0195634746105653,3.1940807975205985,"Jesus Luzardo",19959,666200
"Drew Rasmussen","TBR",9.410188052514945,1.5924933627332984,5.90909091,0.8686327433090718,0.26804124,0.04536082,0.22268041,0.19912472647702406,0.9088472221659734,0.2507936507936508,0.77299413,65.6849347737547,69.48240781793014,74.94278225377555,2.750670353812061,2.9261502747274237,-0.1754799209153628,3.103060838857298,3.1730544434048067,"Drew Rasmussen",25385,656876
"Jacob deGrom","TEX",10.921348548660891,2.2752809476376856,4.8,1.2893258703280217,0.2962963,0.0617284,0.2345679,0.22807017543859648,1.1292135073461105,0.29491525423728815,0.75317604,94.50227025647406,78.6616307277782,76.67283538655626,3.8679776109840653,3.2808284190278694,0.587149191956196,3.1748384611186813,3.1375347301400867,"Jacob deGrom",10954,594798
"Paul Skenes","PIT",11.244216820427416,2.4987148489838704,4.5,0.9023136954663977,0.30451128,0.06766917,0.23684211,0.22336065573770492,1.1182520157489544,0.30670926517571884,0.66023739,92.60186237548929,69.29318904023832,74.5607644796484,3.9562985108911284,2.9096302842086437,1.0466682266824847,3.143264221230033,3.0756542108342564,"Paul Skenes",33677,694973
"Gavin Williams","CLE",11.509217399155395,2.550691423596601,4.51219512,1.3686636907103713,0.32286213,0.07155323,0.2513089,0.2060491493383743,1.036866432356342,0.2701863354037267,0.76104746,86.44471790175477,83.58708343189468,67.85366527232331,3.546083198658689,3.418805448509059,0.12727775014962983,2.808942726979674,2.909755698076085,"Gavin Williams",30122,668909
"Cam Schlittler","NYY",11.019093881327109,1.9976135106499435,5.51612903,0.8377088915628795,0.30810811,0.05585586,0.25225225,0.1969111969111969,0.9522673724603674,0.26646706586826346,0.80298013,54.949108046533254,62.68686192426853,69.87192908455094,2.255370092669291,2.643094076677264,-0.38772398400797314,2.892677830135176,2.901504332746937,"Cam Schlittler",32095,693645
"Chris Sale","ATL",11.048780487804878,2.048780487804878,5.39285714,0.5853658536585366,0.30566802,0.05668016,0.24898786,0.2149122807017544,1.024390243902439,0.30303030303030304,0.80929487,52.106523048081556,58.12098558888501,68.05689700339232,2.1951219512195124,2.4040813608867366,-0.20895940966722426,2.869619766798446,2.894972636391584,"Chris Sale",10603,519242
"Dylan Cease","TOR",13.108179947269004,3.7044856372716755,3.53846154,0.4986807588634947,0.36435644,0.1029703,0.26138614,0.17777777777777778,1.0448549233330366,0.28185328185328185,0.7827476,55.249255119338144,52.43330222366761,63.39980142115584,2.2796834690902616,2.20046461884215,0.07921885024811148,2.6241577911558283,2.893043537656773,"Dylan Cease",18525,656302
"Cristopher Sánchez","PHI",10.463252381543702,2.1046772031840777,4.97142857,0.7817372468969432,0.27795527,0.05591054,0.22204473,0.2508532423208191,1.216035717395245,0.3358395989974937,0.81161137,62.097433634128684,62.71228849282713,61.658974269665215,2.6458799125742694,2.6927988092411863,-0.046918896666916954,2.600432843424353,2.8556921924950154,"Cristopher Sanchez",20778,650911
"Jacob Misiorowski","MIL",13.818897637795276,2.0551181102362204,6.72413793,0.7795275590551181,0.40625,0.06041667,0.34583333,0.14479638009049775,0.7322834645669292,0.2245762711864407,0.81986143,39.17103670439338,48.249728014515405,46.056518797525875,1.6299212598425197,2.0397640956668406,-0.4098428358243209,1.9439733704948052,2.0424466005681454,"Jacob Misiorowski",31623,694819
